MPROG;PURPM;Country;RLABO;STATN;MYEAR;DATE;Latitude;Longitude;Species;SEXCO;NOINP;DEPHU;DEPHL;MATRX;NODIS;PARGROUP;PARAM;BASIS;QFLAG;Value;MUNIT;VFLAG;DETLI;LMQNT;UNCRT;METCU;ALABO;REFSK;METST;METPT;METPS;METFP;METCX;METOA;FORML;Test Organism;SMTYP;FINFL;SUBNO;BULKID;tblAnalysisID;tblParamID;tblSampleID;ug to g;g to mol;mikromolar;uM 
COMB;T;Germany;BFGG;OMBMPK8;2009;23/07/2009;54.72300000;12.78383333;;;;5;;WT;;I-MET;CD;W;;1270;ug/kg;A;;;;;IFOG;;;NF~NONE;;;NON;AAS-GF;;;SCTD;;1;;422044;46373053;2047165;0.00127;0.0000112978;11.29782673;0.1005
COMB;T;Germany;BFGG;OMBMPK4;2009;24/07/2009;55.00016667;14.08400000;;;;35;;WT;;I-MET;CD;W;;0.01030055;ug/l;A;0.002;;;;IFOG;;;FF-GF-0.7;;;NON;AAS-GF;;;SCTD;;1;;422132;46361025;2047267;0.0000000103006;0.0000000000916329;0.0000916329;0.0000008152
COMB;T;Germany;BFGG;OMBMPK4;2009;24/07/2009;55.00016667;14.08400000;;;;35;;WT;;I-MET;CD;W;;1910;ug/kg;A;;;;;IFOG;;;NF~NONE;;;NON;AAS-GF;;;SCTD;;1;;422044;46373061;2047267;0.00191;0.0000169912;16.99121972;0.1512
COMB;T~S~E;Germany;BFGG;OMMVUW4;2009;15/09/2009;54.16666667;12.10000000;;;;1;;WT;;I-MET;CD;W;;-0.00001867;ug/l;;0.019;0.056;-2.57646e-006;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;426276;46364364;2052749;-0.00000000001867;-0.000000000000166087;-0.000000166087;-0.000000001477
NATL;T~S~E;Germany;BFGG;OMMVP48;2009;07/10/2009;53.96500000;13.88833333;;;;1;;WT;;I-MET;CD;W;;-0.00001867;ug/l;;0.019;0.056;-2.57646e-006;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;426276;46354583;2053285;-0.00000000001867;-0.000000000000166087;-0.000000166087;-0.000000001477
NATL;T~S~E;Germany;BFGG;OMMVRB1;2009;11/05/2009;54.51500000;13.12500000;;;;1;;WT;;I-MET;CD;W;;-0.00001867;ug/l;;0.019;0.056;-2.57646e-006;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;426276;46354593;2046210;-0.00000000001867;-0.000000000000166087;-0.000000166087;-0.000000001477
COMB;T~S~E;Germany;BFGG;OMBMPN3;2009;15/06/2009;54.60000000;10.45000000;;;;1;;WT;;I-MET;CD;W;<;0.02;ug/l;A;0.01;0.02;0.01;U2;LVUG;;;NF~UV;;;HNO;AAS-GF;;;ROS;;1;;426524;46364480;2046871;0.00000002;0.000000000177919;0.000177919;0.000001583
NATL;T~S~E;Germany;BFGG;OMMVRB1;2009;16/06/2009;54.51500000;13.12500000;;;;1;;WT;;I-MET;CD;W;;-0.00001867;ug/l;;0.019;0.056;-2.57646e-006;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;426276;46354673;2046880;-0.00000000001867;-0.000000000000166087;-0.000000166087;-0.000000001477
NATL;T~S~E;Germany;BFGG;OMS2;2009;16/06/2009;54.51833333;9.67166667;;;;1;;WT;;I-MET;CD;W;<;0.02;ug/l;A;0.01;0.02;0.01;U2;LVUG;;;NF~UV;;;HNO;AAS-GF;;;WAT;;1;;426574;46354520;2046885;0.00000002;0.000000000177919;0.000177919;0.000001583
COMB;T~S~E;Germany;BFGG;OM225019;2009;17/06/2009;54.84000000;9.48450000;;;;1;;WT;;I-MET;CD;W;<;0.02;ug/l;A;0.01;0.02;0.01;U2;LVUG;;;NF~UV;;;HNO;AAS-GF;;;ROS;;1;;426596;46354089;2046912;0.00000002;0.000000000177919;0.000177919;0.000001583
NATL;T~S~E;Germany;BFGG;OMMVRB1;2009;07/07/2009;54.51500000;13.12500000;;;;1;;WT;;I-MET;CD;W;;-0.00001867;ug/l;;0.019;0.056;-2.57646e-006;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;426276;46364405;2047028;-0.00000000001867;-0.000000000000166087;-0.000000166087;-0.000000001477
COMB;T~S~E;Germany;BFGG;OMMVUW4;2009;14/07/2009;54.16666667;12.10000000;;;;1;;WT;;I-MET;CD;W;;-0.00001867;ug/l;;0.019;0.056;-2.57646e-006;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;426276;46366842;2047039;-0.00000000001867;-0.000000000000166087;-0.000000166087;-0.000000001477
COMB;T~S~E;Germany;BFGG;OMBMPN3;2009;22/07/2009;54.60000000;10.44966667;;;;15;;WT;;I-MET;CD;W;;0.01460075;ug/l;A;0.002;;;;IFOG;;;FF-GF-0.7;;;NON;AAS-GF;;;SCTD;;1;;422132;46366106;2047089;0.0000000146008;0.000000000129887;0.000129887;0.000001155
COMB;T~S~E;Germany;BFGG;OMBMPN3;2009;22/07/2009;54.60000000;10.44966667;;;;15;;WT;;I-MET;CD;W;;1030;ug/kg;A;;;;;IFOG;;;NF~NONE;;;NON;AAS-GF;;;SCTD;;1;;422044;46373050;2047089;0.00103;0.0000091628;9.162804352;0.08151
NATL~WFD;T~S;Poland;OWMP;2WM;2012;03/04/2012;54.43700000;19.71700000;;;;1;1;WT;;I-MET;CD;W;<;0.05;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447607;46487004;2065198;0.00000005;0.000000000444796;0.000444796;0.000003957
COMB;T~S~E;Germany;BFGG;OMBMPM2;2009;23/07/2009;54.31533333;11.54933333;;;;5;;WT;;I-MET;CD;W;;1690;ug/kg;A;;;;;IFOG;;;NF~NONE;;;NON;AAS-GF;;;SCTD;;1;;422044;46373072;2047121;0.00169;0.0000150341;15.03411588;0.1337
COMB;T~S~E;Germany;BFGG;OMBMPM2;2009;23/07/2009;54.31533333;11.54933333;;;;5;;WT;;I-MET;CD;W;;0.00850046;ug/l;A;0.002;;;;IFOG;;;FF-GF-0.7;;;NON;AAS-GF;;;SCTD;;1;;422132;46353842;2047121;0.00000000850046;0.0000000000756195;0.0000756195;0.0000006727
COMB;T;Germany;BFGG;OMBMPK8;2009;23/07/2009;54.72300000;12.78383333;;;;15;;WT;;I-MET;CD;W;;1700;ug/kg;A;;;;;IFOG;;;NF~NONE;;;NON;AAS-GF;;;SCTD;;1;;422044;46373066;2047162;0.0017;0.0000151231;15.12307514;0.1345
NATL~WFD;T~S;Poland;OWMP;2WM;2012;03/04/2012;54.43700000;19.71700000;;;;4.8;4.8;WT;;I-MET;CD;W;<;0.05;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447607;46487005;2065199;0.00000005;0.000000000444796;0.000444796;0.000003957
NATL~WFD;T~S;Poland;OWMP;6WM;2012;03/04/2012;54.40000000;19.63300000;;;;1;1;WT;;I-MET;CD;W;<;0.05;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447607;46487006;2065200;0.00000005;0.000000000444796;0.000444796;0.000003957
NATL~WFD;T~S;Poland;OWMP;8WM;2012;03/04/2012;54.30000000;19.28300000;;;;1;1;WT;;I-MET;CD;W;<;0.05;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447607;46487007;2065201;0.00000005;0.000000000444796;0.000444796;0.000003957
COMB;T;Germany;BFGG;OMBMPK8;2009;23/07/2009;54.72300000;12.78383333;;;;15;;WT;;I-MET;CD;W;;0.00900048;ug/l;A;0.002;;;;IFOG;;;FF-GF-0.7;;;NON;AAS-GF;;;SCTD;;1;;422132;46356438;2047162;0.00000000900048;0.0000000000800676;0.0000800676;0.0000007123
COMB;T;Germany;BFGG;OMBMPK5;2009;23/07/2009;54.92566667;13.49750000;;;;15;;WT;;I-MET;CD;W;;0.00700038;ug/l;A;0.002;;;;IFOG;;;FF-GF-0.7;;;NON;AAS-GF;;;SCTD;;1;;422132;46361028;2047187;0.00000000700038;0.0000000000622749;0.0000622749;0.000000554
COMB;T;Germany;BFGG;OMBMPK5;2009;23/07/2009;54.92566667;13.49750000;;;;15;;WT;;I-MET;CD;W;;2270;ug/kg;A;;;;;IFOG;;;NF~NONE;;;NON;AAS-GF;;;SCTD;;1;;422044;46373059;2047187;0.00227;0.0000201938;20.19375328;0.1796
COMB;T;Germany;BFGG;OMBMPK5;2009;23/07/2009;54.92566667;13.49750000;;;;5;;WT;;I-MET;CD;W;;0.00810044;ug/l;A;0.002;;;;IFOG;;;FF-GF-0.7;;;NON;AAS-GF;;;SCTD;;1;;422132;46353829;2047189;0.00000000810044;0.0000000000720609;0.0000720609;0.000000641
COMB;T;Germany;BFGG;OMBMPK5;2009;23/07/2009;54.92566667;13.49750000;;;;5;;WT;;I-MET;CD;W;;3080;ug/kg;A;;;;;IFOG;;;NF~NONE;;;NON;AAS-GF;;;SCTD;;1;;422044;46373073;2047189;0.00308;0.0000273995;27.39945379;0.2437
NATL~WFD;T~S;Poland;OWMP;2WM;2014;09/01/2014;54.43700000;19.71700000;;;;0.5;0.5;WT;;I-MET;CD;W;<;0.05;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46489440;2065216;0.00000005;0.000000000444796;0.000444796;0.000003957
NATL;T~S;Germany;BFGG;Oderbank;2009;24/07/2009;54.07783333;14.16133333;;;;5;;WT;;I-MET;CD;W;;1270;ug/kg;A;;;;;IFOG;;;NF~NONE;;;NON;AAS-GF;;;SCTD;;1;;422044;46373071;2047230;0.00127;0.0000112978;11.29782673;0.1005
NATL;T~S;Germany;BFGG;Oderbank;2009;24/07/2009;54.07783333;14.16133333;;;;5;;WT;;I-MET;CD;W;;0.0074004;ug/l;A;0.002;;;;IFOG;;;FF-GF-0.7;;;NON;AAS-GF;;;SCTD;;1;;422132;46356252;2047230;0.0000000074004;0.0000000000658334;0.0000658334;0.0000005856
COMB;T;Germany;BFGG;OMBMPK3;2009;24/07/2009;54.63316667;14.28366667;;;;5;;WT;;I-MET;CD;W;;0.00630033;ug/l;A;0.002;;;;IFOG;;;FF-GF-0.7;;;NON;AAS-GF;;;SCTD;;1;;422132;46366145;2047237;0.00000000630033;0.0000000000560473;0.0000560473;0.0000004986
COMB;T;Germany;BFGG;OMBMPK3;2009;24/07/2009;54.63316667;14.28366667;;;;5;;WT;;I-MET;CD;W;;1610;ug/kg;A;;;;;IFOG;;;NF~NONE;;;NON;AAS-GF;;;SCTD;;1;;422044;46373049;2047237;0.00161;0.0000143224;14.32244175;0.1274
COMB;T;Germany;BFGG;OMBMPK4;2009;24/07/2009;55.00016667;14.08400000;;;;5;;WT;;I-MET;CD;W;;2000;ug/kg;A;;;;;IFOG;;;NF~NONE;;;NON;AAS-GF;;;SCTD;;1;;422044;46373074;2047271;0.002;0.0000177919;17.79185311;0.1583
COMB;T;Germany;BFGG;OMBMPK4;2009;24/07/2009;55.00016667;14.08400000;;;;5;;WT;;I-MET;CD;W;;0.00680036;ug/l;A;0.002;;;;IFOG;;;FF-GF-0.7;;;NON;AAS-GF;;;SCTD;;1;;422132;46353818;2047271;0.00000000680036;0.0000000000604955;0.0000604955;0.0000005382
NATL;T~S~E;Germany;BFGG;OMMVRB1;2009;11/08/2009;54.51500000;13.12500000;;;;1;;WT;;I-MET;CD;W;;-0.00001867;ug/l;;0.019;0.056;-2.57646e-006;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;426276;46354675;2047423;-0.00000000001867;-0.000000000000166087;-0.000000166087;-0.000000001477
NATL;T~S~E;Germany;BFGG;OMMVP48;2009;03/09/2009;53.96500000;13.88833333;;;;1;;WT;;I-MET;CD;W;;-0.00001867;ug/l;;0.019;0.056;-2.57646e-006;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;426276;46354581;2049434;-0.00000000001867;-0.000000000000166087;-0.000000166087;-0.000000001477
COMB;T~S~E;Germany;BFGG;OMMVUW4;2009;20/10/2009;54.16666667;12.10000000;;;;1;;WT;;I-MET;CD;W;;-0.00001867;ug/l;;0.019;0.056;-2.57646e-006;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;426276;46364366;2053294;-0.00000000001867;-0.000000000000166087;-0.000000166087;-0.000000001477
NATL~WFD;T~S;Poland;GDPP;C13P;2012;28/05/2012;54.83900000;18.07800000;;;;1;1;WT;;I-MET;CD;W;<;0.075;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;447589;46484906;2065121;0.000000075;0.000000000667194;0.000667194;0.000005935
NATL~WFD;T~S;Poland;GDPP;C12P;2012;10/07/2012;54.77946670;17.55513330;;;;1;1;WT;;I-MET;CD;W;<;0.075;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;447589;46484916;2065128;0.000000075;0.000000000667194;0.000667194;0.000005935
NATL~WFD;T~S;Poland;OWMP;2WM;2014;02/07/2014;54.43700000;19.71700000;;;;0.5;0.5;WT;;I-MET;CD;W;<;0.05;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46489458;2065268;0.00000005;0.000000000444796;0.000444796;0.000003957
NATL~WFD;T~S;Poland;OWMP;8WM;2014;27/08/2014;54.30000000;19.28300000;;;;0.5;0.5;WT;;I-MET;CD;W;<;0.05;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46489453;2065281;0.00000005;0.000000000444796;0.000444796;0.000003957
COMB;;Lithuania;MRLT;K32;2014;20/05/2014;55.55833333;21.07833333;;;;1;1;WT;;I-MET;CD;;Q;0.1;ug/l;;;0.1;;;MRLT;LST EN ISO 15586:2004;;FM-PC-0.45;;;NON;AAS-GF;;;NSK;;;;157523;42346319;1742942;0.0000001;0.000000000889593;0.000889593;0.000007914
COMB;;Lithuania;MRLT;K32;2014;20/05/2014;55.55833333;21.07833333;;;;10;10;WT;;I-MET;CD;;Q;0.1;ug/l;;;0.1;;;MRLT;LST EN ISO 15586:2004;;FM-PC-0.45;;;NON;AAS-GF;;;NSK;;;;157523;42346320;1742943;0.0000001;0.000000000889593;0.000889593;0.000007914
COMB;;Lithuania;MRLT;K22;2014;03/09/2014;55.73500000;21.05000000;;;;1;1;WT;;I-MET;CD;;Q;0.1;ug/l;;;0.1;;;MRLT;LST EN ISO 15586:2004;;FM-PC-0.45;;;NON;AAS-GF;;;NSK;;;;157523;42346321;1742956;0.0000001;0.000000000889593;0.000889593;0.000007914
COMB;;Lithuania;MRLT;K22;2014;03/09/2014;55.73500000;21.05000000;;;;14;14;WT;;I-MET;CD;;Q;0.1;ug/l;;;0.1;;;MRLT;LST EN ISO 15586:2004;;FM-PC-0.45;;;NON;AAS-GF;;;NSK;;;;157523;42346322;1742957;0.0000001;0.000000000889593;0.000889593;0.000007914
NATL~WFD;T~S;Poland;OWMP;2WM;2012;11/06/2012;54.43700000;19.71700000;;;;4.3;4.3;WT;;I-MET;CD;W;<;0.05;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447607;46487009;2065203;0.00000005;0.000000000444796;0.000444796;0.000003957
COMB;;Lithuania;MRLT;K23;2014;03/09/2014;55.71831667;21.06166667;;;;12;12;WT;;I-MET;CD;;Q;0.1;ug/l;;;0.1;;;MRLT;LST EN ISO 15586:2004;;FM-PC-0.45;;;NON;AAS-GF;;;NSK;;;;157523;42346323;1742958;0.0000001;0.000000000889593;0.000889593;0.000007914
COMB;;Lithuania;MRLT;K23;2014;03/09/2014;55.71831667;21.06166667;;;;1;1;WT;;I-MET;CD;;Q;0.1;ug/l;;;0.1;;;MRLT;LST EN ISO 15586:2004;;FM-PC-0.45;;;NON;AAS-GF;;;NSK;;;;157523;42346324;1742959;0.0000001;0.000000000889593;0.000889593;0.000007914
NATL~WFD;T~S;Poland;OWMP;6WM;2014;03/11/2014;54.40000000;19.63300000;;;;0.5;0.5;WT;;I-MET;CD;W;;0.079;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46489450;2065315;0.000000079;0.000000000702778;0.000702778;0.000006252
NATL~WFD;T~S;Poland;OWMP;8WM;2012;11/06/2012;54.30000000;19.28300000;;;;1;1;WT;;I-MET;CD;W;<;0.05;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447607;46487015;2065205;0.00000005;0.000000000444796;0.000444796;0.000003957
NATL~WFD;T~S;Poland;OWMP;2WM;2012;05/09/2012;54.43700000;19.71700000;;;;1;1;WT;;I-MET;CD;W;<;0.05;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447607;46487010;2065210;0.00000005;0.000000000444796;0.000444796;0.000003957
NATL~WFD;T~S;Poland;OWMP;8WM;2014;03/11/2014;54.30000000;19.28300000;;;;0.5;0.5;WT;;I-MET;CD;W;;0.061;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46489451;2065316;0.000000061;0.000000000542652;0.000542652;0.000004827
NATL~WFD;T~S;Poland;SZPP;B2ZP;2011;05/04/2011;53.85900000;14.28200000;;;;1;1;WT;;I-MET;CD;W;<;0.1;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447623;46490060;2065317;0.0000001;0.000000000889593;0.000889593;0.000007914
COMB;T;Lithuania;MRLT;K22;2015;23/01/2015;55.73500000;21.05000000;;;;14;14;WT;;I-MET;CD;W;Q;0.1;ug/l;;;0.1;;;MRLT;LST EN ISO 15586:2004;;FM-PC-0.45;;;NON;AAS-GF;;;NSK;;;;203823;45523711;1866829;0.0000001;0.000000000889593;0.000889593;0.000007914
COMB;T;Lithuania;MRLT;BMPJ2;2015;03/09/2015;55.88166667;20.34166667;;;;1;1;WT;;I-MET;CD;W;Q;0.1;ug/l;;;0.1;;;MRLT;LST EN ISO 15586:2004;;FM-PC-0.45;;;NON;AAS-GF;;;NSK;;;;203823;45523706;1866862;0.0000001;0.000000000889593;0.000889593;0.000007914
NATL~WFD;T~S;Poland;SZPP;JWWZP;2011;05/04/2011;53.88300000;14.39800000;;;;1;1;WT;;I-MET;CD;W;<;0.1;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447623;46490061;2065318;0.0000001;0.000000000889593;0.000889593;0.000007914
COMB;T;Lithuania;MRLT;BMPJ2;2015;03/09/2015;55.88166667;20.34166667;;;;44;44;WT;;I-MET;CD;W;Q;0.1;ug/l;;;0.1;;;MRLT;LST EN ISO 15586:2004;;FM-PC-0.45;;;NON;AAS-GF;;;NSK;;;;203823;45523707;1866863;0.0000001;0.000000000889593;0.000889593;0.000007914
NATL~WFD;T~S;Poland;OWMP;6WM;2012;05/09/2012;54.40000000;19.63300000;;;;1;1;WT;;I-MET;CD;W;<;0.05;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447607;46487012;2065212;0.00000005;0.000000000444796;0.000444796;0.000003957
COMB;T;Lithuania;MRLT;J56;2015;19/10/2015;56.02833333;20.83333333;;;;1;1;WT;;I-MET;CD;W;Q;0.1;ug/l;;;0.1;;;MRLT;LST EN ISO 15586:2004;;FM-PC-0.45;;;NON;AAS-GF;;;NSK;;;;203823;45523708;1866864;0.0000001;0.000000000889593;0.000889593;0.000007914
COMB;T;Lithuania;MRLT;J56;2015;19/10/2015;56.02833333;20.83333333;;;;24;24;WT;;I-MET;CD;W;Q;0.1;ug/l;;;0.1;;;MRLT;LST EN ISO 15586:2004;;FM-PC-0.45;;;NON;AAS-GF;;;NSK;;;;203823;45523697;1866864;0.0000001;0.000000000889593;0.000889593;0.000007914
COMB;T;Lithuania;MRLT;K22;2015;19/10/2015;55.73500000;21.05000000;;;;1;1;WT;;I-MET;CD;W;Q;0.1;ug/l;;;0.1;;;MRLT;LST EN ISO 15586:2004;;FM-PC-0.45;;;NON;AAS-GF;;;NSK;;;;203823;45523698;1866866;0.0000001;0.000000000889593;0.000889593;0.000007914
NATL;T~S~E;Germany;BFGG;OM225028;2013;07/01/2013;54.58333333;10.06683333;;;;1;;WT;;I-MET;CD;W;<;0.02;ug/l;;0.01;0.02;0.007;U2;LVUG;;;NF;;;HNO;AAS-GF;;;GFL;;1;;304233;46038472;1937308;0.00000002;0.000000000177919;0.000177919;0.000001583
COMB;T~S~E;Germany;BFGG;OM225059;2013;05/06/2013;54.45916667;10.24500000;;;;1;;WT;;I-MET;CD;W;<;0.02;ug/l;;0.01;0.02;0.007;U2;LVUG;;;NF;;;HNO;AAS-GF;;;GFL;;1;;304233;46038519;1937358;0.00000002;0.000000000177919;0.000177919;0.000001583
NATL;T~S~E;Germany;BFGG;OM225103;2013;10/06/2013;54.35383333;10.16466667;;;;1;;WT;;I-MET;CD;W;<;0.02;ug/l;;0.01;0.02;0.007;U2;LVUG;;;NF;;;HNO;AAS-GF;;;GFL;;1;;304233;46038588;1937442;0.00000002;0.000000000177919;0.000177919;0.000001583
COMB;T~S~E;Germany;BFGG;OMO22;2013;04/06/2013;54.11000000;11.17500000;;;;1;;WT;;I-MET;CD;W;;0.02;ug/l;;0.01;0.02;0.007;U2;LVUG;;;NF;;;HNO;AAS-GF;;;GFL;;1;;304233;46038278;1937556;0.00000002;0.000000000177919;0.000177919;0.000001583
NATL~WFD;T~S;Poland;OWMP;8WM;2014;19/03/2014;54.30000000;19.28300000;;;;0.5;0.5;WT;;I-MET;CD;W;;0.531;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46489445;2065228;0.000000531;0.00000000472374;0.004723737;0.00004202
COMB;T~S~E;Germany;BFGG;OMMVGB19;2013;27/05/2013;54.20666667;13.56666667;;;;1;;WT;;I-MET;CD;W;<;0.092;ug/l;;0.028;0.092;0.039836;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304215;46031277;1937723;0.000000092;0.000000000818425;0.000818425;0.000007281
COMB;T~S~E;Germany;BFGG;OMMVGB19;2013;24/06/2013;54.20666667;13.56666667;;;;1;;WT;;I-MET;CD;W;<;0.092;ug/l;;0.028;0.092;0.039836;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304215;46031280;1937726;0.000000092;0.000000000818425;0.000818425;0.000007281
COMB;T~S~E;Germany;BFGG;OMMVGB19;2013;25/11/2013;54.20666667;13.56666667;;;;1;;WT;;I-MET;CD;W;<;0.092;ug/l;;0.028;0.092;0.039836;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304215;46031294;1937740;0.000000092;0.000000000818425;0.000818425;0.000007281
COMB;T~S~E;Germany;BFGG;OMMVKHM;2013;29/05/2013;53.82500000;14.10000000;;;;1;;WT;;I-MET;CD;W;<;0.092;ug/l;;0.028;0.092;0.039836;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304215;46033923;1937825;0.000000092;0.000000000818425;0.000818425;0.000007281
COMB;T~S~E;Germany;BFGG;OMMVKHM;2013;16/10/2013;53.82500000;14.10000000;;;;1;;WT;;I-MET;CD;W;<;0.092;ug/l;;0.028;0.092;0.039836;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304215;46033938;1937840;0.000000092;0.000000000818425;0.000818425;0.000007281
COMB;T~S~E;Germany;BFGG;OMMVS66;2013;16/09/2013;54.28666667;13.13166667;;;;1;;WT;;I-MET;CD;W;<;0.092;ug/l;;0.028;0.092;0.039836;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304215;46034207;1938109;0.000000092;0.000000000818425;0.000818425;0.000007281
NATL~WFD;T~S;Poland;OWMP;2WM;2014;27/05/2014;54.43700000;19.71700000;;;;0.5;0.5;WT;;I-MET;CD;W;<;0.05;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46489464;2065244;0.00000005;0.000000000444796;0.000444796;0.000003957
NATL~WFD;T~S;Poland;OWMP;8WM;2014;27/05/2014;54.30000000;19.28300000;;;;0.5;0.5;WT;;I-MET;CD;W;<;0.05;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46489466;2065246;0.00000005;0.000000000444796;0.000444796;0.000003957
COMB;T~S~E;Germany;BFGG;OMMVS66;2013;14/10/2013;54.28666667;13.13166667;;;;1;;WT;;I-MET;CD;W;<;0.092;ug/l;;0.028;0.092;0.039836;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304215;46034209;1938111;0.000000092;0.000000000818425;0.000818425;0.000007281
COMB;T~S~E;Germany;BFGG;OMMVUW4;2013;02/07/2013;54.16666667;12.10000000;;;;1;;WT;;I-MET;CD;W;<;0.092;ug/l;;0.028;0.092;0.039836;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304215;46030536;1938158;0.000000092;0.000000000818425;0.000818425;0.000007281
COMB;T~S~E;Germany;BFGG;OMMVUW4;2013;20/08/2013;54.16666667;12.10000000;;;;1;;WT;;I-MET;CD;W;<;0.092;ug/l;;0.028;0.092;0.039836;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304215;46030539;1938161;0.000000092;0.000000000818425;0.000818425;0.000007281
COMB;T~S~E;Germany;BFGG;OMMVWB3;2013;12/09/2013;53.94833333;11.40666667;;;;1;;WT;;I-MET;CD;W;<;0.092;ug/l;;0.028;0.092;0.039836;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304215;46033635;1938227;0.000000092;0.000000000818425;0.000818425;0.000007281
COMB;T~S~E;Germany;BFGG;OMOB4;2013;13/03/2013;54.00666667;14.23333333;;;;1;;WT;;I-MET;CD;W;<;0.092;ug/l;;0.028;0.092;0.039836;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304215;46033768;1938360;0.000000092;0.000000000818425;0.000818425;0.000007281
COMB;T~S~E;Germany;BFGG;OMOB4;2013;10/04/2013;54.00666667;14.23333333;;;;1;;WT;;I-MET;CD;W;<;0.092;ug/l;;0.028;0.092;0.039836;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304215;46033769;1938361;0.000000092;0.000000000818425;0.000818425;0.000007281
COMB;T~S~E;Germany;BFGG;OMOB4;2013;19/09/2013;54.00666667;14.23333333;;;;1;;WT;;I-MET;CD;W;<;0.092;ug/l;;0.028;0.092;0.039836;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304215;46033786;1938378;0.000000092;0.000000000818425;0.000818425;0.000007281
NATL;T~S~E;Germany;BFGG;OMS2;2009;14/01/2009;54.51833333;9.67166667;;;;1;;WT;;I-MET;CD;W;;0.02;ug/l;A;0.01;0.02;0.01;U2;LVUG;;;NF~UV;;;HNO;AAS-GF;;;UD;;1;;426583;46354513;2034806;0.00000002;0.000000000177919;0.000177919;0.000001583
