MPROG;PURPM;Country;RLABO;STATN;MYEAR;DATE;Latitude;Longitude;Species;SEXCO;NOINP;DEPHU;DEPHL;MATRX;NODIS;PARGROUP;PARAM;BASIS;QFLAG;Value;MUNIT;VFLAG;DETLI;LMQNT;UNCRT;METCU;ALABO;REFSK;METST;METPT;METPS;METFP;METCX;METOA;FORML;Test Organism;SMTYP;FINFL;SUBNO;BULKID;tblAnalysisID;tblParamID;tblSampleID 
NATL~WFD;T~S;Poland;SZPP;CZP;2011;24/08/2011;53.76200000;14.40600000;;;;1;1;WT;;I-MET;CR;W;<;1;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447623;46490149;2065350
NATL~WFD;T~S;Poland;SZPP;CZP;2011;24/08/2011;53.76200000;14.40600000;;;;1;1;WT;;I-MET;HG;W;<;0.013;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AFS;;;RU;;1;;447624;46490373;2065350
NATL~WFD;T~S;Poland;SZPP;CZP;2011;24/08/2011;53.76200000;14.40600000;;;;1;1;WT;;I-MET;CU;W;;3;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447623;46490193;2065350
NATL~WFD;T~S;Poland;SZPP;CZP;2011;24/08/2011;53.76200000;14.40600000;;;;1;1;WT;;I-MET;NI;W;;1.4;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447623;46490455;2065350
NATL~WFD;T~S;Poland;SZPP;EZP;2011;24/08/2011;53.67300000;14.52500000;;;;1;1;WT;;I-MET;CU;W;;12;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447623;46490194;2065351
NATL~WFD;T~S;Poland;SZPP;EZP;2011;24/08/2011;53.67300000;14.52500000;;;;1;1;WT;;I-MET;HG;W;<;0.013;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AFS;;;RU;;1;;447624;46490374;2065351
NATL~WFD;T~S;Poland;SZPP;EZP;2011;24/08/2011;53.67300000;14.52500000;;;;1;1;WT;;I-MET;NI;W;;2.4;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447623;46490456;2065351
NATL~WFD;T~S;Poland;SZPP;EZP;2011;24/08/2011;53.67300000;14.52500000;;;;1;1;WT;;I-MET;PB;W;<;1;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447623;46490514;2065351
NATL~WFD;T~S;Poland;SZPP;EZP;2011;24/08/2011;53.67300000;14.52500000;;;;1;1;WT;;I-MET;ZN;W;;12;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;447625;46490652;2065351
NATL~WFD;T~S;Poland;SZPP;EZP;2011;24/08/2011;53.67300000;14.52500000;;;;1;1;WT;;I-MET;CR;W;<;1;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447623;46490150;2065351
NATL~WFD;T~S;Poland;SZPP;EZP;2011;24/08/2011;53.67300000;14.52500000;;;;1;1;WT;;I-MET;CD;W;<;0.1;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447623;46490078;2065351
NATL~WFD;T~S;Poland;SZPP;EZP;2012;08/05/2012;53.67300000;14.52500000;;;;0.5;0.5;WT;;I-MET;CD;W;<;0.045;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491931;2065381
NATL~WFD;T~S;Poland;SZPP;EZP;2012;08/05/2012;53.67300000;14.52500000;;;;0.5;0.5;WT;;I-MET;NI;W;;1.4;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46490723;2065381
NATL~WFD;T~S;Poland;SZPP;EZP;2012;08/05/2012;53.67300000;14.52500000;;;;0.5;0.5;WT;;I-MET;CR;W;<;1;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491362;2065381
NATL~WFD;T~S;Poland;SZPP;EZP;2012;08/05/2012;53.67300000;14.52500000;;;;0.5;0.5;WT;;I-MET;CU;W;;10;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491705;2065381
NATL~WFD;T~S;Poland;SZPP;EZP;2012;08/05/2012;53.67300000;14.52500000;;;;0.5;0.5;WT;;I-MET;PB;W;<;1;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491058;2065381
COMB;T~S~E;Germany;BFGG;OMMVGB19;2013;08/04/2013;54.20666667;13.56666667;;;;1;;WT;;I-MET;CD;W;<;0.092;ug/l;;0.028;0.092;0.039836;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304215;46031274;1937720
COMB;T~S~E;Germany;BFGG;OMMVGB19;2013;08/04/2013;54.20666667;13.56666667;;;;1;;WT;;I-MET;Co;W;<;0.058;ug/l;;0.018;0.058;0.007018;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304216;46055951;1937720
COMB;T~S~E;Germany;BFGG;OMMVGB19;2013;08/04/2013;54.20666667;13.56666667;;;;1;;WT;;I-MET;CU;W;;0.69;ug/l;;0.06;0.178;0.13386;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304217;46046451;1937720
COMB;T~S~E;Germany;BFGG;OMMVGB19;2013;08/04/2013;54.20666667;13.56666667;;;;1;;WT;;I-MET;NI;W;;0.865;ug/l;;0.048;0.146;0.11245;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304218;46055952;1937720
COMB;T~S~E;Germany;BFGG;OMMVGB19;2013;08/04/2013;54.20666667;13.56666667;;;;1;;WT;;I-MET;PB;W;;0.072;ug/l;;0.01;0.036;0.007056;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304214;46053042;1937720
COMB;T~S~E;Germany;BFGG;OMMVGB19;2013;08/04/2013;54.20666667;13.56666667;;;;1;;WT;;I-MET;AS;W;;1.505;ug/l;;0.076;0.218;0.380765;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304213;46055950;1937720
COMB;T~S~E;Germany;BFGG;OMMVGB19;2013;12/08/2013;54.20666667;13.56666667;;;;1;;WT;;I-MET;Co;W;;0.099;ug/l;;0.018;0.058;0.011979;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304216;46055963;1937731
COMB;T~S~E;Germany;BFGG;OMMVGB19;2013;12/08/2013;54.20666667;13.56666667;;;;1;;WT;;I-MET;AS;W;;1.665;ug/l;;0.076;0.218;0.421245;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304213;46055962;1937731
COMB;T~S~E;Germany;BFGG;OMMVGB19;2013;12/08/2013;54.20666667;13.56666667;;;;1;;WT;;I-MET;PB;W;;1.813;ug/l;;0.01;0.036;0.177674;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304214;46053045;1937731
COMB;T~S~E;Germany;BFGG;OMMVGB19;2013;12/08/2013;54.20666667;13.56666667;;;;1;;WT;;I-MET;HG;W;<;0.005;ug/l;;0.0016;0.005;0.000895;U2;LUNG;;;NF;;;HNO-CM;AFS;;;WAT;;1;;304224;46039914;1937731
COMB;T~S~E;Germany;BFGG;OMMVGB19;2013;12/08/2013;54.20666667;13.56666667;;;;1;;WT;;I-MET;CU;W;;0.54;ug/l;;0.06;0.178;0.10476;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304217;46046466;1937731
NATL~WFD;T~S;Poland;SZPP;EZP;2012;08/05/2012;53.67300000;14.52500000;;;;0.5;0.5;WT;;I-MET;ZN;W;<;30;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;447636;46491156;2065381
NATL~WFD;T~S;Poland;SZPP;EZP;2012;08/05/2012;53.67300000;14.52500000;;;;0.5;0.5;WT;;I-MET;HG;W;<;0.013;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AFS;;;RU;;1;;447635;46491566;2065381
NATL~WFD;T~S;Poland;SZPP;SWZP;2012;10/05/2012;53.96400000;14.24500000;;;;0.5;0.5;WT;;I-MET;ZN;W;<;30;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;447636;46491157;2065382
NATL~WFD;T~S;Poland;SZPP;SWZP;2012;10/05/2012;53.96400000;14.24500000;;;;0.5;0.5;WT;;I-MET;HG;W;<;0.013;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AFS;;;RU;;1;;447635;46491567;2065382
NATL~WFD;T~S;Poland;SZPP;SWZP;2012;10/05/2012;53.96400000;14.24500000;;;;0.5;0.5;WT;;I-MET;CR;W;<;1;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491363;2065382
NATL~WFD;T~S;Poland;SZPP;SWZP;2012;10/05/2012;53.96400000;14.24500000;;;;0.5;0.5;WT;;I-MET;CD;W;;0.31;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491932;2065382
NATL~WFD;T~S;Poland;SZPP;SWZP;2012;10/05/2012;53.96400000;14.24500000;;;;0.5;0.5;WT;;I-MET;NI;W;;3.3;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46490724;2065382
NATL~WFD;T~S;Poland;SZPP;SWZP;2012;10/05/2012;53.96400000;14.24500000;;;;0.5;0.5;WT;;I-MET;PB;W;;1.4;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491059;2065382
NATL~WFD;T~S;Poland;SZPP;SWZP;2012;10/05/2012;53.96400000;14.24500000;;;;0.5;0.5;WT;;I-MET;CU;W;;3;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491706;2065382
NATL~WFD;T~S;Poland;SZPP;IVZP;2012;10/05/2012;54.00591900;14.23352100;;;;0.5;0.5;WT;;I-MET;ZN;W;<;30;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;447636;46491146;2065383
NATL~WFD;T~S;Poland;SZPP;IVZP;2012;10/05/2012;54.00591900;14.23352100;;;;0.5;0.5;WT;;I-MET;HG;W;<;0.013;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AFS;;;RU;;1;;447635;46491568;2065383
NATL~WFD;T~S;Poland;SZPP;IVZP;2012;10/05/2012;54.00591900;14.23352100;;;;0.5;0.5;WT;;I-MET;PB;W;<;1;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491048;2065383
NATL~WFD;T~S;Poland;SZPP;IVZP;2012;10/05/2012;54.00591900;14.23352100;;;;0.5;0.5;WT;;I-MET;CU;W;;3;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491695;2065383
NATL~WFD;T~S;Poland;SZPP;IVZP;2012;10/05/2012;54.00591900;14.23352100;;;;0.5;0.5;WT;;I-MET;NI;W;<;1;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46490713;2065383
NATL~WFD;T~S;Poland;SZPP;IVZP;2012;10/05/2012;54.00591900;14.23352100;;;;0.5;0.5;WT;;I-MET;CD;W;;0.51;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491921;2065383
NATL~WFD;T~S;Poland;SZPP;IVZP;2012;10/05/2012;54.00591900;14.23352100;;;;0.5;0.5;WT;;I-MET;CR;W;<;1;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491352;2065383
NATL~WFD;T~S;Poland;SZPP;HZP;2012;04/06/2012;53.78500000;14.31000000;;;;0.5;0.5;WT;;I-MET;PB;W;<;1;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491049;2065384
NATL~WFD;T~S;Poland;SZPP;HZP;2012;04/06/2012;53.78500000;14.31000000;;;;0.5;0.5;WT;;I-MET;CD;W;<;0.045;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491922;2065384
NATL~WFD;T~S;Poland;SZPP;HZP;2012;04/06/2012;53.78500000;14.31000000;;;;0.5;0.5;WT;;I-MET;CR;W;<;1;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491353;2065384
NATL~WFD;T~S;Poland;SZPP;HZP;2012;04/06/2012;53.78500000;14.31000000;;;;0.5;0.5;WT;;I-MET;NI;W;;1.9;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46490714;2065384
NATL~WFD;T~S;Poland;SZPP;HZP;2012;04/06/2012;53.78500000;14.31000000;;;;0.5;0.5;WT;;I-MET;HG;W;;0.022;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AFS;;;RU;;1;;447635;46491569;2065384
NATL~WFD;T~S;Poland;SZPP;HZP;2012;04/06/2012;53.78500000;14.31000000;;;;0.5;0.5;WT;;I-MET;ZN;W;<;30;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;447636;46491147;2065384
NATL~WFD;T~S;Poland;SZPP;HZP;2012;04/06/2012;53.78500000;14.31000000;;;;0.5;0.5;WT;;I-MET;CU;W;;2;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491696;2065384
NATL~WFD;T~S;Poland;SZPP;CZP;2012;04/06/2012;53.76200000;14.40600000;;;;0.5;0.5;WT;;I-MET;CD;W;<;0.045;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491923;2065385
NATL~WFD;T~S;Poland;OWMP;2WM;2014;19/03/2014;54.43700000;19.71700000;;;;0.5;0.5;WT;;I-MET;NI;W;<;3;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46487577;2065226
NATL~WFD;T~S;Poland;OWMP;2WM;2014;19/03/2014;54.43700000;19.71700000;;;;0.5;0.5;WT;;I-MET;PB;W;<;1;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46488018;2065226
NATL~WFD;T~S;Poland;OWMP;2WM;2014;19/03/2014;54.43700000;19.71700000;;;;0.5;0.5;WT;;I-MET;HG;W;;0.049;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AFS;;;RU;;1;;447617;46488898;2065226
NATL~WFD;T~S;Poland;OWMP;2WM;2014;19/03/2014;54.43700000;19.71700000;;;;0.5;0.5;WT;;I-MET;CD;W;<;0.05;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46489443;2065226
NATL~WFD;T~S;Poland;OWMP;6WM;2014;08/04/2014;54.40000000;19.63300000;;;;0.5;0.5;WT;;I-MET;CD;W;;0.072;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46489471;2065239
NATL~WFD;T~S;Poland;OWMP;6WM;2014;08/04/2014;54.40000000;19.63300000;;;;0.5;0.5;WT;;I-MET;PB;W;<;1;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46488046;2065239
NATL~WFD;T~S;Poland;OWMP;6WM;2014;08/04/2014;54.40000000;19.63300000;;;;0.5;0.5;WT;;I-MET;NI;W;<;3;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46487605;2065239
NATL~WFD;T~S;Poland;OWMP;6WM;2014;08/04/2014;54.40000000;19.63300000;;;;0.5;0.5;WT;;I-MET;HG;W;;0.04;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AFS;;;RU;;1;;447617;46488929;2065239
NATL~WFD;T~S;Poland;OWMP;8WM;2014;08/04/2014;54.30000000;19.28300000;;;;0.5;0.5;WT;;I-MET;PB;W;<;1;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46488047;2065240
NATL~WFD;T~S;Poland;OWMP;8WM;2014;08/04/2014;54.30000000;19.28300000;;;;0.5;0.5;WT;;I-MET;CD;W;<;0.05;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46489472;2065240
NATL~WFD;T~S;Poland;OWMP;8WM;2014;08/04/2014;54.30000000;19.28300000;;;;0.5;0.5;WT;;I-MET;NI;W;<;3;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46487606;2065240
NATL~WFD;T~S;Poland;OWMP;8WM;2014;08/04/2014;54.30000000;19.28300000;;;;0.5;0.5;WT;;I-MET;HG;W;;0.062;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AFS;;;RU;;1;;447617;46488930;2065240
COMB;T~S~E;Germany;BFGG;OMMVGB19;2013;12/08/2013;54.20666667;13.56666667;;;;1;;WT;;I-MET;CD;W;<;0.092;ug/l;;0.028;0.092;0.039836;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304215;46031285;1937731
COMB;T~S~E;Germany;BFGG;OMMVGB19;2013;12/08/2013;54.20666667;13.56666667;;;;1;;WT;;I-MET;NI;W;;2.622;ug/l;;0.048;0.146;0.34086;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304218;46055964;1937731
COMB;T~S~E;Germany;BFGG;OMMVGB19;2013;12/08/2013;54.20666667;13.56666667;;;;1;;WT;;I-MET;ZN;W;;2.383;ug/l;;0.065;0.196;0.414642;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304219;46055965;1937731
COMB;T~S~E;Germany;BFGG;OMMVGB19;2013;12/08/2013;54.20666667;13.56666667;;;;1;;WT;;I-MET;CR;W;;0.27;ug/l;;0.022;0.07;0.04158;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304212;46023188;1937731
COMB;T~S~E;Germany;BFGG;OMMVKHM;2013;10/04/2013;53.82500000;14.10000000;;;;1;;WT;;I-MET;ZN;W;<;0.196;ug/l;;0.065;0.196;0.034104;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304219;46056070;1937822
COMB;T~S~E;Germany;BFGG;OMMVKHM;2013;10/04/2013;53.82500000;14.10000000;;;;1;;WT;;I-MET;HG;W;;0.005;ug/l;;0.0016;0.005;0.000895;U2;LUNG;;;NF;;;HNO-CM;AFS;;;WAT;;1;;304224;46039692;1937822
COMB;T~S~E;Germany;BFGG;OMMVKHM;2013;10/04/2013;53.82500000;14.10000000;;;;1;;WT;;I-MET;PB;W;;0.056;ug/l;;0.01;0.036;0.005488;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304214;46055133;1937822
COMB;T~S~E;Germany;BFGG;OMMVKHM;2013;10/04/2013;53.82500000;14.10000000;;;;1;;WT;;I-MET;CU;W;;1.255;ug/l;;0.06;0.178;0.24347;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304217;46047091;1937822
COMB;T~S~E;Germany;BFGG;OMMVKHM;2013;10/04/2013;53.82500000;14.10000000;;;;1;;WT;;I-MET;Co;W;;0.116;ug/l;;0.018;0.058;0.014036;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304216;46056068;1937822
COMB;T~S~E;Germany;BFGG;OMMVKHM;2013;10/04/2013;53.82500000;14.10000000;;;;1;;WT;;I-MET;CD;W;<;0.092;ug/l;;0.028;0.092;0.039836;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304215;46033920;1937822
COMB;T~S~E;Germany;BFGG;OMMVKHM;2013;10/04/2013;53.82500000;14.10000000;;;;1;;WT;;I-MET;NI;W;;1.32;ug/l;;0.048;0.146;0.1716;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;304218;46056069;1937822
NATL~WFD;T~S;Poland;OWMP;2WM;2014;05/05/2014;54.43700000;19.71700000;;;;0.5;0.5;WT;;I-MET;HG;W;<;0.02;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AFS;;;RU;;1;;447617;46488922;2065241
NATL~WFD;T~S;Poland;OWMP;2WM;2014;05/05/2014;54.43700000;19.71700000;;;;0.5;0.5;WT;;I-MET;PB;W;<;1;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46488048;2065241
NATL~WFD;T~S;Poland;OWMP;2WM;2014;05/05/2014;54.43700000;19.71700000;;;;0.5;0.5;WT;;I-MET;CD;W;<;0.05;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46489473;2065241
NATL~WFD;T~S;Poland;OWMP;2WM;2014;05/05/2014;54.43700000;19.71700000;;;;0.5;0.5;WT;;I-MET;NI;W;<;3;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46487607;2065241
NATL~WFD;T~S;Poland;OWMP;6WM;2014;05/05/2014;54.40000000;19.63300000;;;;0.5;0.5;WT;;I-MET;PB;W;<;1;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46488049;2065242
NATL~WFD;T~S;Poland;OWMP;6WM;2014;05/05/2014;54.40000000;19.63300000;;;;0.5;0.5;WT;;I-MET;CD;W;<;0.05;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46489474;2065242
NATL~WFD;T~S;Poland;OWMP;6WM;2014;05/05/2014;54.40000000;19.63300000;;;;0.5;0.5;WT;;I-MET;HG;W;<;0.02;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AFS;;;RU;;1;;447617;46488923;2065242
NATL~WFD;T~S;Poland;OWMP;6WM;2014;05/05/2014;54.40000000;19.63300000;;;;0.5;0.5;WT;;I-MET;NI;W;<;3;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46487608;2065242
NATL~WFD;T~S;Poland;OWMP;8WM;2014;05/05/2014;54.30000000;19.28300000;;;;0.5;0.5;WT;;I-MET;PB;W;<;1;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46488050;2065243
NATL~WFD;T~S;Poland;OWMP;8WM;2014;05/05/2014;54.30000000;19.28300000;;;;0.5;0.5;WT;;I-MET;CD;W;<;0.05;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46489475;2065243
NATL~WFD;T~S;Poland;OWMP;8WM;2014;05/05/2014;54.30000000;19.28300000;;;;0.5;0.5;WT;;I-MET;NI;W;<;3;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46487609;2065243
NATL~WFD;T~S;Poland;OWMP;8WM;2014;05/05/2014;54.30000000;19.28300000;;;;0.5;0.5;WT;;I-MET;HG;W;<;0.02;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AFS;;;RU;;1;;447617;46488924;2065243
NATL~WFD;T~S;Poland;SZPP;CZP;2012;04/06/2012;53.76200000;14.40600000;;;;0.5;0.5;WT;;I-MET;CR;W;<;1;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491354;2065385
NATL~WFD;T~S;Poland;SZPP;CZP;2012;04/06/2012;53.76200000;14.40600000;;;;0.5;0.5;WT;;I-MET;HG;W;;0.016;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AFS;;;RU;;1;;447635;46491560;2065385
NATL~WFD;T~S;Poland;SZPP;CZP;2012;04/06/2012;53.76200000;14.40600000;;;;0.5;0.5;WT;;I-MET;NI;W;<;1;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46490715;2065385
NATL~WFD;T~S;Poland;SZPP;CZP;2012;04/06/2012;53.76200000;14.40600000;;;;0.5;0.5;WT;;I-MET;CU;W;;4;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491697;2065385
NATL~WFD;T~S;Poland;SZPP;CZP;2012;04/06/2012;53.76200000;14.40600000;;;;0.5;0.5;WT;;I-MET;PB;W;<;1;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491050;2065385
NATL~WFD;T~S;Poland;SZPP;CZP;2012;04/06/2012;53.76200000;14.40600000;;;;0.5;0.5;WT;;I-MET;ZN;W;<;30;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;447636;46491148;2065385
NATL~WFD;T~S;Poland;SZPP;CZP;2012;21/08/2012;53.76200000;14.40600000;;;;0.5;0.5;WT;;I-MET;PB;W;<;1;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491037;2065398
NATL~WFD;T~S;Poland;SZPP;CZP;2012;21/08/2012;53.76200000;14.40600000;;;;0.5;0.5;WT;;I-MET;ZN;W;<;30;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;447636;46491137;2065398
NATL~WFD;T~S;Poland;SZPP;CZP;2012;21/08/2012;53.76200000;14.40600000;;;;0.5;0.5;WT;;I-MET;NI;W;;2.1;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46490702;2065398
NATL~WFD;T~S;Poland;SZPP;CZP;2012;21/08/2012;53.76200000;14.40600000;;;;0.5;0.5;WT;;I-MET;CR;W;<;1;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491343;2065398
NATL~WFD;T~S;Poland;SZPP;CZP;2012;21/08/2012;53.76200000;14.40600000;;;;0.5;0.5;WT;;I-MET;HG;W;<;0.013;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AFS;;;RU;;1;;447635;46491554;2065398
NATL~WFD;T~S;Poland;SZPP;CZP;2012;21/08/2012;53.76200000;14.40600000;;;;0.5;0.5;WT;;I-MET;CU;W;;3.5;ug/l;;;;;;SZPP;;;ACD~FM-CN-0.45;;;;AAS-ETA;;;RU;;1;;447634;46491686;2065398
