MPROG;PURPM;Country;RLABO;STATN;MYEAR;DATE;Latitude;Longitude;Species;SEXCO;NOINP;DEPHU;DEPHL;MATRX;NODIS;PARGROUP;PARAM;BASIS;QFLAG;Value;MUNIT;VFLAG;DETLI;LMQNT;UNCRT;METCU;ALABO;REFSK;METST;METPT;METPS;METFP;METCX;METOA;FORML;Test Organism;SMTYP;FINFL;SUBNO;BULKID;tblAnalysisID;tblParamID;tblSampleID
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T;Germany;BFGG;OMBMPK8;2009;23/07/2009;54.723;12.78383333;;;;5;;WT;;I-MET;CU;W;;0.474;ug/l;A;8;;;;IFOG;;;FF-GF-0.7;;;NON;AAS-GF;;;SCTD;;1;;422145;46398480;2047165
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T;Germany;BFGG;OMBMPK8;2009;23/07/2009;54.723;12.78383333;;;;5;;WT;;I-MET;CU;W;;29500;ug/kg;A;;;;;IFOG;;;NF~NONE;;;NON;AAS-GF;;;SCTD;;1;;422043;46398380;2047165
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T;Germany;BFGG;OMBMPK4;2009;24/07/2009;55.00016667;14.084;;;;35;;WT;;I-MET;CU;W;;37100;ug/kg;A;;;;;IFOG;;;NF~NONE;;;NON;AAS-GF;;;SCTD;;1;;422043;46398386;2047267
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T;Germany;BFGG;OMBMPK4;2009;24/07/2009;55.00016667;14.084;;;;35;;WT;;I-MET;CU;W;;0.444;ug/l;A;8;;;;IFOG;;;FF-GF-0.7;;;NON;AAS-GF;;;SCTD;;1;;422145;46398564;2047267
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL;T~S~E;Germany;BFGG;OMMVP48;2009;11/08/2009;53.965;13.88833333;;;;1;;WT;;I-MET;CU;W;;0.3969;ug/l;;0.044;0.132;0.0908901;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;426275;46398579;2047416
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL;T~S~E;Germany;BFGG;OMMVP20;2009;11/08/2009;54.12166667;13.775;;;;1;;WT;;I-MET;CU;W;;0.47098;ug/l;;0.044;0.132;0.10785442;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;426275;46398575;2047418
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMMVUW4;2009;15/09/2009;54.16666667;12.1;;;;1;;WT;;I-MET;CU;W;;0.37333;ug/l;;0.044;0.132;0.08549257;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;426275;46398503;2052749
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMO11;2009;21/09/2009;54.535;13.77;;;;1;;WT;;I-MET;CU;W;;0.83383;ug/l;;0.044;0.132;0.19094707;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;426275;46398586;2053249
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMMVP42;2009;26/11/2009;54.02333333;13.76;;;;1;;WT;;I-MET;CU;W;;0.55353;ug/l;;0.044;0.132;0.12675837;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;426275;46398698;2054869
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL;T~S~E;Germany;BFGG;OMMVP20;2009;26/11/2009;54.12166667;13.775;;;;1;;WT;;I-MET;CU;W;;0.2899;ug/l;;0.044;0.132;0.0663871;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;426275;46398576;2054870
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMBMPN3;2009;15/06/2009;54.6;10.45;;;;1;;WT;;I-MET;CU;W;;1;ug/l;A;0.25;0.5;0.2;U2;LVUG;;;NF~UV;;;HNO;AAS-GF;;;ROS;;1;;426540;46398487;2046871
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL;T~S~E;Germany;BFGG;OMS2;2009;16/06/2009;54.51833333;9.67166667;;;;1;;WT;;I-MET;CU;W;;2.6;ug/l;A;0.25;0.5;0.52;U2;LVUG;;;NF~UV;;;HNO;AAS-GF;;;WAT;;1;;426573;46398705;2046885
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;GDPP;C17P;2012;25/07/2012;54.794;18.437;;;;1;1;WT;;I-MET;CU;W;;2.08;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;447589;46485016;2065131
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;GDPP;C18P;2012;25/07/2012;54.72;18.646;;;;1;1;WT;;I-MET;CU;W;;2.54;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;447589;46485005;2065132
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OM225019;2009;17/06/2009;54.84;9.4845;;;;1;;WT;;I-MET;CU;W;;1.4;ug/l;A;0.25;0.5;0.28;U2;LVUG;;;NF~UV;;;HNO;AAS-GF;;;ROS;;1;;426532;46398707;2046912
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL;T~S~E;Germany;BFGG;OMMVGB7;2009;22/06/2009;54.20666667;13.65333333;;;;1;;WT;;I-MET;CU;W;;0.32638;ug/l;;0.044;0.132;0.07474102;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;426275;46398489;2046921
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMOB4;2009;23/06/2009;54.00666667;14.23333333;;;;1;;WT;;I-MET;CU;W;;0.65498;ug/l;;0.044;0.132;0.14999042;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;426275;46398683;2046930
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;GDPP;C12P;2012;02/08/2012;54.7794667;17.5551333;;;;1;1;WT;;I-MET;CU;W;;2.04;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;447589;46485006;2065133
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;GDPP;C13P;2012;02/08/2012;54.839;18.078;;;;1;1;WT;;I-MET;CU;W;;1.85;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;447589;46485007;2065134
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;GDPP;C12P;2012;23/10/2012;54.7794667;17.5551333;;;;1;1;WT;;I-MET;CU;W;<;1.5;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;447589;46484996;2065147
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMMVUW4;2009;14/07/2009;54.16666667;12.1;;;;1;;WT;;I-MET;CU;W;;0.53883;ug/l;;0.044;0.132;0.12339207;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;426275;46398502;2047039
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMOB4;2009;22/07/2009;54.00666667;14.23333333;;;;1;;WT;;I-MET;CU;W;;0.17148;ug/l;;0.044;0.132;0.03926892;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;426275;46398689;2047055
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;GDPP;C12P;2012;04/11/2012;54.7794667;17.5551333;;;;1;1;WT;;I-MET;CU;W;;1.52;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;447589;46484997;2065148
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMBMPN3;2009;22/07/2009;54.6;10.44966667;;;;15;;WT;;I-MET;CU;W;;18100;ug/kg;A;;;;;IFOG;;;NF~NONE;;;NON;AAS-GF;;;SCTD;;1;;422043;46398378;2047089
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMBMPN3;2009;22/07/2009;54.6;10.44966667;;;;15;;WT;;I-MET;CU;W;;0.357;ug/l;A;8;;;;IFOG;;;FF-GF-0.7;;;NON;AAS-GF;;;SCTD;;1;;422145;46398478;2047089
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;GDPP;C13P;2012;04/11/2012;54.839;18.078;;;;1;1;WT;;I-MET;CU;W;;1.66;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;447589;46484998;2065149
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;OWMP;2WM;2012;03/04/2012;54.437;19.717;;;;1;1;WT;;I-MET;CU;W;;4;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447607;46487068;2065198
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMBMPM2;2009;23/07/2009;54.31533333;11.54933333;;;;5;;WT;;I-MET;CU;W;;31900;ug/kg;A;;;;;IFOG;;;NF~NONE;;;NON;AAS-GF;;;SCTD;;1;;422043;46398399;2047121
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMBMPM2;2009;23/07/2009;54.31533333;11.54933333;;;;5;;WT;;I-MET;CU;W;;0.378;ug/l;A;8;;;;IFOG;;;FF-GF-0.7;;;NON;AAS-GF;;;SCTD;;1;;422145;46398711;2047121
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;OWMP;2WM;2012;03/04/2012;54.437;19.717;;;;4.8;4.8;WT;;I-MET;CU;W;;15;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447607;46487069;2065199
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;OWMP;6WM;2012;03/04/2012;54.4;19.633;;;;1;1;WT;;I-MET;CU;W;;4;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447607;46487070;2065200
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;OWMP;8WM;2012;03/04/2012;54.3;19.283;;;;1;1;WT;;I-MET;CU;W;;3;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447607;46487071;2065201
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T;Germany;BFGG;OMBMPK8;2009;23/07/2009;54.723;12.78383333;;;;15;;WT;;I-MET;CU;W;;0.438;ug/l;A;8;;;;IFOG;;;FF-GF-0.7;;;NON;AAS-GF;;;SCTD;;1;;422145;46398665;2047162
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T;Germany;BFGG;OMBMPK8;2009;23/07/2009;54.723;12.78383333;;;;15;;WT;;I-MET;CU;W;;28400;ug/kg;A;;;;;IFOG;;;NF~NONE;;;NON;AAS-GF;;;SCTD;;1;;422043;46398393;2047162
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T;Germany;BFGG;OMBMPK5;2009;23/07/2009;54.92566667;13.4975;;;;15;;WT;;I-MET;CU;W;;0.401;ug/l;A;8;;;;IFOG;;;FF-GF-0.7;;;NON;AAS-GF;;;SCTD;;1;;422145;46398562;2047187
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T;Germany;BFGG;OMBMPK5;2009;23/07/2009;54.92566667;13.4975;;;;15;;WT;;I-MET;CU;W;;39600;ug/kg;A;;;;;IFOG;;;NF~NONE;;;NON;AAS-GF;;;SCTD;;1;;422043;46398387;2047187
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T;Germany;BFGG;OMBMPK5;2009;23/07/2009;54.92566667;13.4975;;;;5;;WT;;I-MET;CU;W;;0.438;ug/l;A;8;;;;IFOG;;;FF-GF-0.7;;;NON;AAS-GF;;;SCTD;;1;;422145;46398713;2047189
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;OWMP;3WM;2014;08/04/2014;54.438;19.764;;;;0.5;2.9;WT;;I-MET;CU;W;;2;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46489050;2065231
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;OWMP;5WM;2014;08/04/2014;54.358;19.658;;;;0.5;2.7;WT;;I-MET;CU;W;;3;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46489051;2065232
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T;Germany;BFGG;OMBMPK5;2009;23/07/2009;54.92566667;13.4975;;;;5;;WT;;I-MET;CU;W;;34900;ug/kg;A;;;;;IFOG;;;NF~NONE;;;NON;AAS-GF;;;SCTD;;1;;422043;46398401;2047189
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL;T~S;Germany;BFGG;Oderbank;2009;24/07/2009;54.07783333;14.16133333;;;;5;;WT;;I-MET;CU;W;;18000;ug/kg;A;;;;;IFOG;;;NF~NONE;;;NON;AAS-GF;;;SCTD;;1;;422043;46398398;2047230
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL;T~S;Germany;BFGG;Oderbank;2009;24/07/2009;54.07783333;14.16133333;;;;5;;WT;;I-MET;CU;W;;0.511;ug/l;A;8;;;;IFOG;;;FF-GF-0.7;;;NON;AAS-GF;;;SCTD;;1;;422145;46398670;2047230
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T;Germany;BFGG;OMBMPK3;2009;24/07/2009;54.63316667;14.28366667;;;;5;;WT;;I-MET;CU;W;;19600;ug/kg;A;;;;;IFOG;;;NF~NONE;;;NON;AAS-GF;;;SCTD;;1;;422043;46398376;2047237
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T;Germany;BFGG;OMBMPK3;2009;24/07/2009;54.63316667;14.28366667;;;;5;;WT;;I-MET;CU;W;;0.413;ug/l;A;8;;;;IFOG;;;FF-GF-0.7;;;NON;AAS-GF;;;SCTD;;1;;422145;46398476;2047237
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;OWMP;6WM;2014;08/04/2014;54.4;19.633;;;;0.5;3.1;WT;;I-MET;CU;W;;2;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46489052;2065233
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;OWMP;T5WM;2014;08/04/2014;54.367;19.456;;;;0.5;2;WT;;I-MET;CU;W;;3;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46489053;2065234
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T;Germany;BFGG;OMBMPK4;2009;24/07/2009;55.00016667;14.084;;;;5;;WT;;I-MET;CU;W;;22400;ug/kg;A;;;;;IFOG;;;NF~NONE;;;NON;AAS-GF;;;SCTD;;1;;422043;46398402;2047271
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T;Germany;BFGG;OMBMPK4;2009;24/07/2009;55.00016667;14.084;;;;5;;WT;;I-MET;CU;W;;0.429;ug/l;A;8;;;;IFOG;;;FF-GF-0.7;;;NON;AAS-GF;;;SCTD;;1;;422145;46398715;2047271
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL;T~S~E;Germany;BFGG;OMMVGB7;2009;28/07/2009;54.20666667;13.65333333;;;;1;;WT;;I-MET;CU;W;;0.30088;ug/l;;0.044;0.132;0.06890152;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;426275;46398571;2047387
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL;T~S~E;Germany;BFGG;OMMVP48;2009;03/09/2009;53.965;13.88833333;;;;1;;WT;;I-MET;CU;W;;0.5946;ug/l;;0.044;0.132;0.1361634;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;426275;46398697;2049434
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL;T~S~E;Germany;BFGG;OMMVP20;2009;03/09/2009;54.12166667;13.775;;;;1;;WT;;I-MET;CU;W;;0.50268;ug/l;;0.044;0.132;0.11511372;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;426275;46398700;2049436
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL;T~S~E;Germany;BFGG;OMMVGB2;2009;07/09/2009;54.26666667;13.51666667;;;;1;;WT;;I-MET;CU;W;;0.08413;ug/l;;0.044;0.132;0.01926577;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;426275;46398491;2051760
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;OWMP;2WM;2014;11/06/2014;54.437;19.717;;;;0.5;4.1;WT;;I-MET;CU;W;;3;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46489091;2065248
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMOB4;2009;10/09/2009;54.00666667;14.23333333;;;;1;;WT;;I-MET;CU;W;;0.2664;ug/l;;0.044;0.132;0.0610056;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;426275;46398678;2052026
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL;T~S~E;Germany;BFGG;OMMVGB2;2009;05/10/2009;54.26666667;13.51666667;;;;1;;WT;;I-MET;CU;W;;0.19043;ug/l;;0.044;0.132;0.04360847;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;426275;46398568;2053278
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL;T~S~E;Germany;BFGG;OMMVP20;2009;07/10/2009;54.12166667;13.775;;;;1;;WT;;I-MET;CU;W;;0.3946;ug/l;;0.044;0.132;0.0903634;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;426275;46398677;2053287
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMMVUW4;2009;20/10/2009;54.16666667;12.1;;;;1;;WT;;I-MET;CU;W;;0.20953;ug/l;;0.044;0.132;0.04798237;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;426275;46398504;2053294
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;OWMP;3WM;2014;11/06/2014;54.438;19.764;;;;0.5;2.7;WT;;I-MET;CU;W;;12;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46489092;2065249
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;OWMP;5WM;2014;11/06/2014;54.358;19.658;;;;0.5;2.7;WT;;I-MET;CU;W;;4;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46489081;2065250
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;OWMP;6WM;2014;11/06/2014;54.4;19.633;;;;0.5;3.1;WT;;I-MET;CU;W;;4;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46489082;2065251
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;OWMP;T5WM;2014;02/07/2014;54.367;19.456;;;;0.5;2.7;WT;;I-MET;CU;W;;3;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46489080;2065264
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMO11;2009;25/11/2009;54.535;13.77;;;;1;;WT;;I-MET;CU;W;;1.06978;ug/l;;0.044;0.132;0.24497962;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;426275;46398500;2054866
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMMVP42;2009;08/12/2009;54.02333333;13.76;;;;1;;WT;;I-MET;CU;W;;0.45868;ug/l;;0.044;0.132;0.10503772;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;426275;46398494;2054882
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL;T~S~E;Germany;BFGG;OMMVGB2;2009;08/12/2009;54.26666667;13.51666667;;;;1;;WT;;I-MET;CU;W;;0.30758;ug/l;;0.044;0.132;0.07043582;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;426275;46398569;2054891
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;T~S~E;Germany;BFGG;OMMVOB1;2009;09/12/2009;53.93833333;14.225;;;;1;;WT;;I-MET;CU;W;;0.23353;ug/l;;0.044;0.132;0.05347837;U2;LUNG;;;FM-CA-0.45;;;HNO;ICP-MS;;;WAT;;1;;426275;46398577;2054893
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;OWMP;8WM;2014;02/07/2014;54.3;19.283;;;;0.5;1.9;WT;;I-MET;CU;W;;4;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46489069;2065265
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;GDPP;C13P;2012;28/05/2012;54.839;18.078;;;;1;1;WT;;I-MET;CU;W;;1.64;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;447589;46484988;2065121
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;GDPP;C12P;2012;10/07/2012;54.7794667;17.5551333;;;;1;1;WT;;I-MET;CU;W;<;1.5;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;447589;46485013;2065128
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;OWMP;T2WM;2014;02/07/2014;54.283;19.419;;;;0.5;1.8;WT;;I-MET;CU;W;;4;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46489070;2065266
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;GDPP;C15P;2012;25/07/2012;54.843;18.344;;;;1;1;WT;;I-MET;CU;W;;2.41;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;447589;46485015;2065130
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;OWMP;10WM;2014;02/07/2014;54.333;19.519;;;;0.5;1.8;WT;;I-MET;CU;W;;4;ug/l;;;;;;EWMP;;;FM-CA-0.45~ACD;;;;AAS-ETA;;;RU;;1;;447616;46489071;2065267
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;GDPP;C15P;2012;05/08/2012;54.843;18.344;;;;1;1;WT;;I-MET;CU;W;;1.6;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;447589;46485008;2065135
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;GDPP;C18P;2012;05/08/2012;54.72;18.646;;;;1;1;WT;;I-MET;CU;W;;2.48;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;447589;46485010;2065137
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NATL~WFD;T~S;Poland;GDPP;C15P;2012;22/10/2012;54.843;18.344;;;;1;1;WT;;I-MET;CU;W;<;1.5;ug/l;;;;;;GDPP;;;ACD~FM-CN-0.45;;;;ICP-OES;;;RU;;1;;447589;46484993;2065144
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;;Lithuania;MRLT;J56;2014;19/05/2014;56.02833333;20.83333333;;;;24;24;WT;;I-MET;CU;;Q;0.8;ug/l;;;0.8;;;MRLT;LST EN ISO 15586:2004;;FM-PC-0.45;;;NON;AAS-GF;;;NSK;;;;157523;42346423;1742941
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COMB;;Lithuania;MRLT;K32;2014;20/05/2014;55.55833333;21.07833333;;;;1;1;WT;;I-MET;CU;;;1.3;ug/l;;;0.8;;;MRLT;LST EN ISO 15586:2004;;FM-PC-0.45;;;NON;AAS-GF;;;NSK;;;;157523;42346436;1742942
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
