NAMN_PROVPLATS;PROVPLATS_ID;NATST_POSITION_N;NATST_POSITION_E;MEDIA;PROVDATATYP;PROVTAG_SYFTE;PROVPLATS_MILJO;PROVPLATS_TYP;LANSID;PROV_KOD_ORIGINAL;PROVTAG_DAT;ANTAL_DAGAR;ART;DYNTAXA_TAXON_ID;KON;ANTAL;ORGAN;FRAKTION;NIVA_FRAN;NIVA_TILL;SEDIMENTTYP;KORNSTORLEK;SEDIMENTFARG;RED_OX;PROV_MIN_DJUP;PROV_MAX_DJUP;VATTENTYP;FILTRERAT;FILTER_STORLEK;VTN_DJUP;VTN_DJUP_METOD;RV_STORLEK;RV_BELASTN_TYP;SLAMTYP;MARKNIVA_OVRE;MARKNIVA_UNDRE;JORDART;PROVOBJEKT;ALDER;HUMANT_PROV;PARAMETERNAMN;UNIK_PARAMETERKOD;MATVARDE;ENHET;MATV_STD;RAPPORTERINGSGRANS_LOQ;DETEKTIONSGRANS_LOD;MATOSAKERHET;MATOSAKERHET_ENHET;MATOSAKERHET_TYP;MATVARDESPAR;LABB;UTFOR_LABB;PROV_LAGR;PROV_BERED;PROVKARL;ANALYS_INSTR;ANALYS_MET;ACKREDITERAD_MET;RAPPORT_KOD_LABB;DATUM_REG;ANALYS_DAT;PROVTAG_ORG;UNDERSOKNINGSTYP;ACKR_PROV;PROVTAG_MET;DIREKT_BEHA;PLATTFORM;KOMMENTAR_PROV;KOMMENTAR_PROVDATA;KOMMENTAR_MATVARDE;BEST_ORG;BESTALLD_UNDERSOKNING;UTFOR_ORG;ORG_TYP;RAPPORTNAMN;KOMMENTAR_ORG;RAPPORTNAMN_DIVA;LANK_TILL_DIVA;INT_RAPPORT
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Cyanazin;CH09/143;<0.003;ug.l-1;q;0.003;;;;;;ALCONTROL_LIN;EJ_REL;SAKNAS;SAKNAS;SAKNAS;LC-MS-MS;NA;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;ANALYS_MET: Egen metod;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;DDT, totalt (p,p'-DDT, o,p'-DDT, p,p'-DDE, och p,p'-DDD);CH09/667;<3;ng.l-1;q;3;;;;;;ALCONTROL_LIN;EJ_REL;SAKNAS;SAKNAS;SAKNAS;SAKNAS;NA;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;ANALYS_MET: SS-EN 16693:2015;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;delta-HCH (delta-Hexaklorcyklohexan);CH09/168;<0.5;ng.l-1;q;0.5;;;;;;ALCONTROL_LIN;EJ_REL;SAKNAS;SAKNAS;SAKNAS;SAKNAS;NA;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;ANALYS_MET: SS-EN 16693:2015;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Di-(2-etylhexyl)-ftalat (DEHP);CH05/65;<0.2;ug.l-1;q;0.2;;;;;;ALCONTROL_LIN;EJ_REL;SAKNAS;SAKNAS;SAKNAS;GC-MS;NA;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;ANALYS_MET: Egen metod;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Dieldrin;CH09/186;<0.5;ng.l-1;q;0.5;;;;;;ALCONTROL_LIN;EJ_REL;SAKNAS;SAKNAS;SAKNAS;SAKNAS;NA;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;ANALYS_MET: SS-EN 16693:2015;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Diflufenikan;CH09/197;<0.003;ug.l-1;q;0.003;;;;;;ALCONTROL_LIN;EJ_REL;SAKNAS;SAKNAS;SAKNAS;LC-MS-MS;NA;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;ANALYS_MET: Egen metod;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Diklorprop (2,4-DP);CH09/204;<0.003;ug.l-1;q;0.003;;;;;;ALCONTROL_LIN;EJ_REL;SAKNAS;SAKNAS;SAKNAS;LC-MS-MS;NA;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;ANALYS_MET: Egen metod;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Dimetoat;CH09/211;<0.003;ug.l-1;q;0.003;;;;;;ALCONTROL_LIN;EJ_REL;SAKNAS;SAKNAS;SAKNAS;LC-MS-MS;NA;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;ANALYS_MET: Egen metod;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Isoproturon;CH09/351;<0.003;ug.l-1;q;0.003;;;;;;ALCONTROL_LIN;EJ_REL;SAKNAS;SAKNAS;SAKNAS;LC-MS-MS;NA;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;ANALYS_MET: Egen metod;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Kadmium;CH01/55;0.08;ug.l-1;;;;0.016;ug.l-1;U2;;ALCONTROL_LIN;EJ_REL;SAKNAS;SAKNAS;SAKNAS;SAKNAS;NA;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;ANALYS_MET: SS-EN ISO 17294-2:2005;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Kalcium;CH01/58;150;mg.l-1;;;;15;mg.l-1;U2;;ALCONTROL_LIN;EJ_REL;SAKNAS;SAKNAS;SAKNAS;SAKNAS;NA;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;ANALYS_MET: SS-EN ISO 11885-2:2009;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Klorerade paraffiner - kort kedjelängd  (C10-C13);CH07/445;<0.03;ug.l-1;q;0.03;;;;;;ALCONTROL_LIN;EJ_REL;SAKNAS;SAKNAS;SAKNAS;GC-MS;NA;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;ANALYS_MET: Egen metod;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Klorfenvinfos;CH09/391;<0.5;ng.l-1;q;0.5;;;;;;ALCONTROL_LIN;EJ_REL;SAKNAS;SAKNAS;SAKNAS;LC-MS-MS;NA;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;ANALYS_MET: Egen metod;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Kloridazon;CH09/392;<0.003;ug.l-1;q;0.003;;;;;;ALCONTROL_LIN;EJ_REL;SAKNAS;SAKNAS;SAKNAS;LC-MS-MS;NA;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;ANALYS_MET: Egen metod;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Kvicksilver;CH01/86;<1;ng.l-1;q;1;;;;;;ALCONTROL_LIN;EJ_REL;SAKNAS;SAKNAS;SAKNAS;SAKNAS;NA;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;ANALYS_MET: PS Analytical - Merlin;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Lindan (gamma-HCH);CH09/420;<0.5;ng.l-1;q;0.5;;;;;;ALCONTROL_LIN;EJ_REL;SAKNAS;SAKNAS;SAKNAS;SAKNAS;NA;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;ANALYS_MET: SS-EN 16693:2015;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;MCPA;CH09/429;<0.003;ug.l-1;q;0.003;;;;;;ALCONTROL_LIN;EJ_REL;SAKNAS;SAKNAS;SAKNAS;LC-MS-MS;NA;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;ANALYS_MET: Egen metod;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Nedströms Järnforsen;182003;6364121;537773;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16445516;2016-12-06;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;DDT (o,p');CH09/162;;;m;;;;;;;EJ_REL;EJ_REL;SAKNAS;SAKNAS;SAKNAS;SAKNAS;EJ_REL;Vet_ej;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Mekoprop (MCPP);CH09/434;<0.003;ug.l-1;q;0.003;;;;;;ALCONTROL_LIN;EJ_REL;SAKNAS;SAKNAS;SAKNAS;LC-MS-MS;NA;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;ANALYS_MET: Egen metod;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Metamitron;CH09/443;<0.003;ug.l-1;q;0.003;;;;;;ALCONTROL_LIN;EJ_REL;SAKNAS;SAKNAS;SAKNAS;LC-MS-MS;NA;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;ANALYS_MET: Egen metod;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Metribuzin;CH09/456;<0.003;ug.l-1;q;0.003;;;;;;ALCONTROL_LIN;EJ_REL;SAKNAS;SAKNAS;SAKNAS;LC-MS-MS;NA;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;ANALYS_MET: Egen metod;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Metsulfuron-metyl;CH09/459;<0.003;ug.l-1;q;0.003;;;;;;ALCONTROL_LIN;EJ_REL;SAKNAS;SAKNAS;SAKNAS;LC-MS-MS;NA;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;ANALYS_MET: Egen metod;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Naftalen;CH06/347;<3;ng.l-1;q;3;;;;;;ALCONTROL_LIN;EJ_REL;SAKNAS;SAKNAS;SAKNAS;SAKNAS;NA;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;ANALYS_MET: SS-EN 16691:2015;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Nickel;CH01/123;3.5;ug.l-1;;;;0.7;ug.l-1;U2;;ALCONTROL_LIN;EJ_REL;SAKNAS;SAKNAS;SAKNAS;SAKNAS;NA;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;ANALYS_MET: SS-EN ISO 17294-2:2005;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Pentaklorfenol (PCP);CH09/522;<0.015;ug.l-1;q;0.015;;;;;;ALCONTROL_LIN;EJ_REL;SAKNAS;SAKNAS;SAKNAS;GC-MS;NA;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;ANALYS_MET: Egen metod;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Perfluoroktansulfonsyra (PFOS), isomermix (linjär + grenad);CH07/678;<0.1;ng.l-1;q;0.1;;;;;;ALCONTROL_LIN;EJ_REL;SAKNAS;SAKNAS;SAKNAS;LC/QQQ;SAKNAS;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;Resultat levererat av ALS UK Hawarden, UKAS 1291;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Simazin;CH09/571;<0.003;ug.l-1;q;0.003;;;;;;ALCONTROL_LIN;EJ_REL;SAKNAS;SAKNAS;SAKNAS;LC-MS-MS;NA;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;ANALYS_MET: Egen metod;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Sulfosulfuron;CH09/580;<0.003;ug.l-1;q;0.003;;;;;;ALCONTROL_LIN;EJ_REL;SAKNAS;SAKNAS;SAKNAS;LC-MS-MS;NA;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;ANALYS_MET: Egen metod;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Flupyrsulfuronmetyl-Na;CH09/293;<0.003;ug.l-1;q;0.003;;;;;;ALCONTROL_LIN;EJ_REL;SAKNAS;SAKNAS;SAKNAS;LC-MS-MS;NA;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;DDT (p,p');CH09/163;;;m;;;;;;;EJ_REL;EJ_REL;SAKNAS;SAKNAS;SAKNAS;SAKNAS;EJ_REL;Vet_ej;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Endrin;CH09/235;;;m;;;;;;;EJ_REL;EJ_REL;SAKNAS;SAKNAS;SAKNAS;SAKNAS;EJ_REL;Vet_ej;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Klorpyrifos;CH09/399;;;m;;;;;;;EJ_REL;EJ_REL;SAKNAS;SAKNAS;SAKNAS;SAKNAS;EJ_REL;Vet_ej;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Pentaklorbensen;CH07/535;;;m;;;;;;;EJ_REL;EJ_REL;SAKNAS;SAKNAS;SAKNAS;SAKNAS;EJ_REL;Vet_ej;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Trifluralin;CH09/641;;;m;;;;;;;EJ_REL;EJ_REL;SAKNAS;SAKNAS;SAKNAS;SAKNAS;EJ_REL;Vet_ej;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Silverbäcken, Lindbykanalen;182005;6298712;603371;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16450843;2017-03-22;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Triklorbensen, summa av isomerer;CH07/631;;;m;;;;;;;EJ_REL;EJ_REL;SAKNAS;SAKNAS;SAKNAS;SAKNAS;EJ_REL;Vet_ej;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Nedströms Järnforsen;182003;6364121;537773;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;LokalBakgrund;8;16445516;2016-12-06;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;DDT (p,p');CH09/163;;;m;;;;;;;EJ_REL;EJ_REL;SAKNAS;SAKNAS;SAKNAS;SAKNAS;EJ_REL;Vet_ej;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Kvillsfors, Kungsbron;182000;6362745;531791;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;UrbanMiljo;8;T1629271;2016-11-14;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Dibutyltenn (DBT) - ospecificerade atomer/molekyler bundna till dibutyltenn;CH09/180;34.8;ng.l-1;;;;11.1;ng.l-1;U2;;ALS_DAND;EJ_REL;SAKNAS;SAKNAS;SAKNAS;NA;NA;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;ANALYS_MET: ISO 17353:2004 ANALYS_INST: GC-ICPMS;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Kvillsfors, Kungsbron;182000;6362745;531791;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;UrbanMiljo;8;T1629271;2016-11-14;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Difenyltenn - ospecificerade atomer/molekyler bundna till difenyltenn;CH09/194;<1;ng.l-1;q;1;;;;;;ALS_DAND;EJ_REL;SAKNAS;SAKNAS;SAKNAS;NA;NA;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;ANALYS_MET: ISO 17353:2004 ANALYS_INST: GC-ICPMS;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Kvillsfors, Kungsbron;182000;6362745;531791;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;UrbanMiljo;8;T1629271;2016-11-14;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Dioktyltenn - opecificerade atomer/molekyler bundna till dioktyltenn;CH01/171;<1;ng.l-1;q;1;;;;;;ALS_DAND;EJ_REL;SAKNAS;SAKNAS;SAKNAS;NA;NA;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;ANALYS_MET: ISO 17353:2004 ANALYS_INST: GC-ICPMS;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
Kvillsfors, Kungsbron;182000;6362745;531791;Vatten;Vatten;SCREENING;SJO-SOTV-RINN;UrbanMiljo;8;T1629271;2016-11-14;999;;;;;;TOT_VATT;;;;;;;;;Ytvatten;Vet_ej;999;;;;;;;;;;;;Monobutyltenn (MBT) -  ospecificerade atomer/molekyler bundna till monobutyltenn;CH09/464;11.6;ng.l-1;;;;3.65;ng.l-1;U2;;ALS_DAND;EJ_REL;SAKNAS;SAKNAS;SAKNAS;NA;NA;Ja;;;;LST-H;;Vet_ej;SAKNAS;SAKNAS;SAKNAS;;;ANALYS_MET: ISO 17353:2004 ANALYS_INST: GC-ICPMS;NV;Screening av prioriterade ämnen och SFÄ 2016-2017;LST-H;LST;;;;;
