Country;DATE;Latitude;Longitude;PARAM;Value;MUNIT;uM
Germany;03/03/2008;53.95000000;11.40833333;ZN;3,706;ug/l;0.000866993
Germany;07/01/2013;54.60000000;10.45000000;ZN;1,3;ug/l;0.000304126
Germany;14/10/2013;54.20666667;13.56666667;ZN;0,196;ug/l;0.0000458528
Germany;27/06/2013;53.82500000;14.10000000;ZN;1,926;ug/l;0.000450574
Germany;04/03/2008;54.16666667;12.10000000;ZN;4,5611;ug/l;0.001067038
Germany;27/05/2008;54.16666667;12.10000000;ZN;1,6441;ug/l;0.000384626
Germany;17/10/2000;54.01666667;11.36666667;ZN;1,6;ug/l;0.000374309
Germany;22/07/2013;54.28666667;13.13166667;ZN;0,196;ug/l;0.0000458528
Germany;28/05/2008;53.95000000;11.40833333;ZN;0,8126;ug/l;0.000190102
Germany;19/11/2008;54.00666667;14.23333333;ZN;0,9548;ug/l;0.000223369
Germany;12/08/2013;54.28666667;13.13166667;ZN;6,645;ug/l;0.001554552
Germany;21/08/2000;54.16666667;12.10000000;ZN;3,95;ug/l;0.000924075
Germany;25/09/2000;54.16666667;12.10000000;ZN;1,73;ug/l;0.000404721
Germany;05/05/1998;54.16666667;12.10000000;ZN;6,12;ug/l;0.001431732
Germany;27/07/1998;54.16666667;12.10000000;ZN;2,83;ug/l;0.000662059
Germany;19/10/2000;54.16666667;12.10000000;ZN;4,57;ug/l;0.00106912
Germany;10/01/2006;54.16666667;12.10000000;ZN;2,5;ug/l;0.000584858
Germany;07/03/2006;54.00666667;14.23333333;ZN;3,7;ug/l;0.000865589
Germany;26/05/1998;53.82500000;14.10000000;ZN;4,57;ug/l;0.00106912
Germany;17/07/2000;54.20666667;13.56666667;ZN;2,13;ug/l;0.000498299
Germany;20/06/2000;53.80666667;14.23500000;ZN;2,63;ug/l;0.00061527
Germany;21/07/1998;53.82500000;14.10000000;ZN;3;ug/l;0.000701829
Germany;18/07/2000;53.80666667;14.23500000;ZN;1,47;ug/l;0.000343896
Germany;29/08/2000;53.80666667;14.23500000;ZN;2,77;ug/l;0.000648022
Germany;05/04/2006;53.82500000;14.10000000;ZN;3,9;ug/l;0.000912378
Germany;11/04/2006;54.16666667;12.10000000;ZN;2,2;ug/l;0.000514675
Germany;13/07/1999;53.82500000;14.10000000;ZN;6,92;ug/l;0.001618886
Germany;24/08/1999;53.82500000;14.10000000;ZN;5,07;ug/l;0.001186091
Germany;18/04/2000;53.82500000;14.10000000;ZN;11,1;ug/l;0.002596768
Germany;28/08/2006;53.82500000;14.10000000;ZN;11,8;ug/l;0.002760528
Germany;19/10/2006;53.95000000;11.40833333;ZN;1,7;ug/l;0.000397703
Germany;01/09/1999;54.00666667;14.23333333;ZN;1,73;ug/l;0.000404721
Germany;16/05/2000;53.82500000;14.10000000;ZN;3,58;ug/l;0.000837516
Germany;05/10/1999;54.00666667;14.23333333;ZN;8,73;ug/l;0.002042323
Germany;14/06/1999;54.16666667;12.10000000;ZN;1;ug/l;0.000233943
Germany;26/10/2006;53.82500000;14.10000000;ZN;1,7;ug/l;0.000397703
Germany;13/12/2006;54.16666667;12.10000000;ZN;2,2;ug/l;0.000514675
Germany;05/07/1999;54.16666667;12.10000000;ZN;1,92;ug/l;0.000449171
Germany;06/07/1999;53.95000000;11.40833333;ZN;2,5;ug/l;0.000584858
Germany;19/12/2006;53.95000000;11.40833333;ZN;1,2;ug/l;0.000280732
Germany;30/01/2007;53.82500000;14.10000000;ZN;8,6719;ug/l;0.002028731
Germany;28/02/2005;54.20666667;13.56666667;ZN;5,25;ug/l;0.001228201
Germany;27/09/2005;54.20666667;13.56666667;ZN;0,44;ug/l;0.000102935
Germany;14/02/2007;53.82500000;14.10000000;ZN;6,8372;ug/l;0.001599515
Germany;13/06/2007;53.82500000;14.10000000;ZN;1,4523;ug/l;0.000339756
Germany;18/08/1999;53.95000000;11.40833333;ZN;2,75;ug/l;0.000643343
Germany;14/06/2000;54.23166667;12.06666667;ZN;2,43;ug/l;0.000568482
Germany;24/07/2000;54.23166667;12.06666667;ZN;2,25;ug/l;0.000526372
Germany;21/06/2005;53.82500000;14.10000000;ZN;2,9;ug/l;0.000678435
Germany;25/06/2007;54.16666667;12.10000000;ZN;7,0245;ug/l;0.001643333
Germany;05/07/2007;53.82500000;14.10000000;ZN;22,493;ug/l;0.005262081
Germany;21/02/2000;54.53000000;12.52500000;ZN;2,65;ug/l;0.000619949
Germany;17/11/2005;53.82500000;14.10000000;ZN;7,05;ug/l;0.001649299
Germany;01/03/2005;54.00666667;14.23333333;ZN;2,25;ug/l;0.000526372
Germany;25/09/2000;54.53000000;12.52500000;ZN;2,05;ug/l;0.000479583
Germany;16/10/2000;54.53000000;12.52500000;ZN;7,17;ug/l;0.001677372
Germany;31/07/2007;54.16666667;12.10000000;ZN;4,1954;ug/l;0.000981485
Germany;24/10/2007;53.82500000;14.10000000;ZN;1,0878;ug/l;0.000254483
Germany;13/03/2007;54.51833333;9.67150000;ZN;24;ug/l;0.005614633
Germany;16/11/2005;54.00666667;14.23333333;ZN;0,44;ug/l;0.000102935
Germany;10/05/2000;54.00666667;14.23333333;ZN;1,83;ug/l;0.000428116
Germany;05/04/2005;54.16666667;12.10000000;ZN;4,23;ug/l;0.000989579
Germany;02/04/2007;54.51833333;9.67150000;ZN;0,7;ug/l;0.00016376
Germany;24/04/2007;54.51833333;9.67150000;ZN;0,6;ug/l;0.000140366
Germany;14/05/2007;54.51833333;9.67150000;ZN;2,7;ug/l;0.000631646
Lithuania;09/06/2011;55.55833333;21.07833333;ZN;15;ug/l;0.003509146
Germany;11/10/2005;54.16666667;12.10000000;ZN;0,74;ug/l;0.000173118
Lithuania;09/06/2011;55.55833333;21.07833333;ZN;15;ug/l;0.003509146
Lithuania;31/03/2011;55.73500000;21.05000000;ZN;15;ug/l;0.003509146
Lithuania;31/03/2011;55.73500000;21.05000000;ZN;15;ug/l;0.003509146
Germany;13/06/2000;54.00666667;14.23333333;ZN;1,73;ug/l;0.000404721
Germany;06/04/2005;53.95000000;11.40833333;ZN;0,97;ug/l;0.000226925
Germany;25/05/2005;53.95000000;11.40833333;ZN;1,18;ug/l;0.000276053
Germany;12/10/2005;53.95000000;11.40833333;ZN;0,44;ug/l;0.000102935
Germany;29/04/2003;53.95000000;11.40833333;ZN;2,78;ug/l;0.000650362
Germany;15/06/2000;53.95000000;11.40833333;ZN;1,13;ug/l;0.000264356
Germany;25/07/2000;53.95000000;11.40833333;ZN;2;ug/l;0.000467886
Germany;14/05/2003;53.95000000;11.40833333;ZN;9,86;ug/l;0.002306679
Germany;23/01/2003;54.16666667;12.10000000;ZN;69,2;ug/l;0.01618886
Lithuania;09/11/2011;55.73500000;21.05000000;ZN;15;ug/l;0.003509146
Lithuania;09/11/2011;56.02833333;20.83333333;ZN;15;ug/l;0.003509146
Germany;25/07/2000;54.01666667;11.36666667;ZN;1,95;ug/l;0.000456189
Germany;01/07/2003;54.16666667;12.10000000;ZN;9,86;ug/l;0.002306679
Lithuania;04/08/2011;55.55833333;21.07833333;ZN;15;ug/l;0.003509146
Lithuania;04/08/2011;55.55833333;21.07833333;ZN;15;ug/l;0.003509146
Lithuania;04/08/2011;55.71831667;21.06166667;ZN;15;ug/l;0.003509146
Germany;23/06/2003;54.20666667;13.56666667;ZN;4,16;ug/l;0.000973203
Germany;09/07/2003;53.82500000;14.10000000;ZN;13;ug/l;0.00304126
Germany;22/08/2000;54.01666667;11.36666667;ZN;2,67;ug/l;0.000624628
Germany;21/02/2000;54.16666667;12.10000000;ZN;5,48;ug/l;0.001282008
Lithuania;04/08/2011;55.71831667;21.06166667;ZN;15;ug/l;0.003509146
Germany;11/05/2004;54.00666667;14.23333333;ZN;5,36;ug/l;0.001253935
Germany;18/02/2013;54.16666667;12.10000000;ZN;1,971;ug/l;0.000461102
Germany;17/06/2013;54.16666667;12.10000000;ZN;3,268;ug/l;0.000764526
Germany;19/03/2000;54.16666667;12.10000000;ZN;1;ug/l;0.000233943
Lithuania;05/03/2012;56.02833333;20.83333333;ZN;5;ug/l;0.001169715
Germany;16/11/2000;54.16666667;12.10000000;ZN;4,8;ug/l;0.001122927
Germany;10/05/2000;54.20666667;13.56666667;ZN;2,9;ug/l;0.000678435
Lithuania;05/03/2012;56.02833333;20.83333333;ZN;5;ug/l;0.001169715
Germany;30/06/2004;53.82500000;14.10000000;ZN;16,34;ug/l;0.00382263
Germany;10/11/2004;54.00666667;14.23333333;ZN;2,74;ug/l;0.000641004
Germany;08/08/2000;54.20666667;13.56666667;ZN;1;ug/l;0.000233943
Lithuania;28/05/2012;55.71831667;21.06166667;ZN;11;ug/l;0.002573374
Germany;21/07/2004;53.95000000;11.40833333;ZN;3,21;ug/l;0.000750957
Germany;30/11/2004;54.16666667;12.10000000;ZN;4,32;ug/l;0.001010634
Lithuania;28/05/2012;55.73500000;21.05000000;ZN;5;ug/l;0.001169715
Lithuania;28/05/2012;55.73500000;21.05000000;ZN;15;ug/l;0.003509146
Lithuania;22/08/2012;55.73500000;21.05000000;ZN;5;ug/l;0.001169715
Germany;12/07/2004;54.20666667;13.56666667;ZN;6,28;ug/l;0.001469162
Germany;06/11/2000;54.20666667;13.56666667;ZN;5,57;ug/l;0.001303063
Germany;18/04/2000;53.80666667;14.23500000;ZN;3,33;ug/l;0.00077903
Germany;15/03/2004;54.00666667;14.23333333;ZN;6,54;ug/l;0.001529988
Germany;28/07/2004;54.00666667;14.23333333;ZN;2,93;ug/l;0.000685453
Germany;16/05/2000;53.80666667;14.23500000;ZN;3,9;ug/l;0.000912378
Germany;28/07/2004;54.00666667;14.23333333;ZN;2,93;ug/l;0.000685453
Germany;15/02/2000;53.82500000;14.10000000;ZN;1,07;ug/l;0.000250319
Germany;02/03/2000;53.82500000;14.10000000;ZN;17,5;ug/l;0.004094004
Lithuania;22/08/2012;55.73500000;21.05000000;ZN;5;ug/l;0.001169715
Germany;01/04/2004;53.95000000;11.40833333;ZN;1,54;ug/l;0.000360272
Germany;18/05/2004;53.95000000;11.40833333;ZN;4,69;ug/l;0.001097193
Germany;07/01/1998;54.00666667;14.23333333;ZN;8,25;ug/l;0.00193003
Germany;10/10/2000;53.82500000;14.10000000;ZN;8,3;ug/l;0.001941727
Germany;07/11/2000;53.82500000;14.10000000;ZN;5,35;ug/l;0.001251595
Germany;17/02/1998;54.00666667;14.23333333;ZN;3,3;ug/l;0.000772012
Germany;19/01/1998;54.16666667;12.10000000;ZN;3,77;ug/l;0.000881965
Germany;18/05/2004;53.95000000;11.40833333;ZN;4,69;ug/l;0.001097193
Germany;16/09/2004;53.95000000;11.40833333;ZN;2,87;ug/l;0.000671417
Germany;05/02/2004;54.16666667;12.10000000;ZN;7,56;ug/l;0.00176861
Germany;12/02/1998;54.16666667;12.10000000;ZN;7,55;ug/l;0.00176627
Germany;04/01/2005;54.20666667;13.56666667;ZN;7,53;ug/l;0.001761591
Germany;28/06/2004;54.20666667;13.56666667;ZN;7,67;ug/l;0.001794343
Germany;03/08/2004;54.20666667;13.56666667;ZN;5,52;ug/l;0.001291366
Germany;15/02/2005;54.20666667;13.56666667;ZN;14,22;ug/l;0.00332667
Germany;26/04/2005;54.20666667;13.56666667;ZN;3,82;ug/l;0.000893662
Germany;16/03/1998;54.16666667;12.10000000;ZN;0,95;ug/l;0.000222246
Germany;07/04/1998;54.16666667;12.10000000;ZN;1,33;ug/l;0.000311144
Germany;20/09/2004;54.20666667;13.56666667;ZN;2,12;ug/l;0.000495959
Germany;02/06/2005;54.20666667;13.56666667;ZN;0,44;ug/l;0.000102935
Germany;24/10/2005;54.20666667;13.56666667;ZN;0,44;ug/l;0.000102935
Germany;04/08/1998;53.82500000;14.10000000;ZN;4,62;ug/l;0.001080817
Germany;25/01/2005;53.82500000;14.10000000;ZN;11,46;ug/l;0.002680987
Germany;08/11/2004;54.20666667;13.56666667;ZN;3,46;ug/l;0.000809443
Germany;16/03/2004;53.82500000;14.10000000;ZN;17,5;ug/l;0.004094004
Germany;08/09/1998;53.82500000;14.10000000;ZN;2,6;ug/l;0.000608252
Germany;15/10/1998;53.82500000;14.10000000;ZN;13,1;ug/l;0.003064654
Germany;16/11/1998;53.82500000;14.10000000;ZN;8,25;ug/l;0.00193003
Germany;30/06/2005;54.00666667;14.23333333;ZN;1,28;ug/l;0.000299447
Germany;29/09/2004;53.82500000;14.10000000;ZN;7,43;ug/l;0.001738197
Germany;22/09/1999;53.82500000;14.10000000;ZN;7,33;ug/l;0.001714803
Germany;12/10/1999;53.82500000;14.10000000;ZN;18,3;ug/l;0.004281158
Germany;25/10/2005;54.00666667;14.23333333;ZN;1,14;ug/l;0.000266695
Germany;01/07/1999;54.00666667;14.23333333;ZN;2,92;ug/l;0.000683114
Germany;21/10/2004;54.00666667;14.23333333;ZN;4,14;ug/l;0.000968524
Germany;08/12/2004;53.82500000;14.10000000;ZN;10,8;ug/l;0.002526585
Germany;24/05/2005;54.16666667;12.10000000;ZN;3,36;ug/l;0.000786049
Germany;09/08/2005;54.16666667;12.10000000;ZN;2,48;ug/l;0.000580179
Germany;09/08/1999;54.00666667;14.23333333;ZN;5,25;ug/l;0.001228201
Germany;17/08/1999;54.16666667;12.10000000;ZN;4,25;ug/l;0.000994258
Germany;08/11/2005;54.16666667;12.10000000;ZN;2,03;ug/l;0.000474904
Germany;07/09/1999;54.16666667;12.10000000;ZN;11,7;ug/l;0.002737134
Germany;08/09/1999;53.95000000;11.40833333;ZN;9,28;ug/l;0.002170992
Germany;10/05/2004;54.20666667;13.56666667;ZN;8,15;ug/l;0.001906636
Germany;10/08/2005;53.95000000;11.40833333;ZN;0,6;ug/l;0.000140366
Germany;09/11/2005;53.95000000;11.40833333;ZN;1,32;ug/l;0.000308805
Germany;19/10/1999;53.95000000;11.40833333;ZN;5,82;ug/l;0.001361549
Lithuania;22/02/2013;55.55833333;21.07833333;ZN;5;ug/l;0.001169715
Lithuania;22/02/2013;55.31166667;20.95666667;ZN;5;ug/l;0.001169715
Lithuania;22/02/2013;55.31166667;20.95666667;ZN;5;ug/l;0.001169715
Germany;18/03/2003;53.95000000;11.40833333;ZN;7,05;ug/l;0.001649299
Lithuania;14/05/2013;56.02833333;20.83333333;ZN;12;ug/l;0.002807317
Germany;09/11/1999;53.95000000;11.40833333;ZN;5,08;ug/l;0.001188431
Lithuania;20/08/2013;56.02833333;20.83333333;ZN;5;ug/l;0.001169715
Lithuania;21/08/2013;55.73500000;21.05000000;ZN;5;ug/l;0.001169715
Germany;21/08/2000;54.23166667;12.06666667;ZN;1,9;ug/l;0.000444492
Germany;25/09/2000;54.23166667;12.06666667;ZN;1,62;ug/l;0.000378988
Germany;11/08/2003;54.16666667;12.10000000;ZN;3,99;ug/l;0.000933433
Germany;05/11/2003;53.82500000;14.10000000;ZN;6,73;ug/l;0.001574437
Lithuania;21/08/2013;55.73500000;21.05000000;ZN;5;ug/l;0.001169715
Lithuania;21/08/2013;55.71831667;21.06166667;ZN;5;ug/l;0.001169715
Germany;12/05/2004;53.82500000;14.10000000;ZN;12,95;ug/l;0.003029563
Germany;24/07/2000;54.53000000;12.52500000;ZN;1,5;ug/l;0.000350915
Lithuania;21/08/2013;55.71831667;21.06166667;ZN;5,9;ug/l;0.001380264
Germany;29/06/2004;54.00666667;14.23333333;ZN;4,61;ug/l;0.001078478
Germany;21/08/2000;54.53000000;12.52500000;ZN;1,62;ug/l;0.000378988
Germany;13/03/2000;54.00666667;14.23333333;ZN;1;ug/l;0.000233943
Germany;10/11/2004;54.00666667;14.23333333;ZN;2,74;ug/l;0.000641004
Germany;21/07/2004;53.95000000;11.40833333;ZN;3,21;ug/l;0.000750957
Germany;10/04/2000;54.00666667;14.23333333;ZN;2,25;ug/l;0.000526372
Germany;20/11/2000;54.00666667;14.23333333;ZN;2,73;ug/l;0.000638665
Germany;15/03/2004;54.00666667;14.23333333;ZN;6,54;ug/l;0.001529988
Germany;07/12/2004;54.00666667;14.23333333;ZN;0,74;ug/l;0.000173118
Germany;04/02/2004;53.95000000;11.40833333;ZN;5,96;ug/l;0.001394301
Lithuania;10/12/2013;55.71831667;21.06166667;ZN;5;ug/l;0.001169715
Germany;20/03/2000;53.95000000;11.40833333;ZN;1,22;ug/l;0.000285411
Germany;16/09/2004;53.95000000;11.40833333;ZN;2,87;ug/l;0.000671417
Germany;12/04/2000;53.95000000;11.40833333;ZN;2,47;ug/l;0.000577839
Germany;12/04/2000;54.01666667;11.36666667;ZN;1,28;ug/l;0.000299447
Lithuania;10/12/2013;55.71831667;21.06166667;ZN;5;ug/l;0.001169715
Germany;14/09/2004;54.16666667;12.10000000;ZN;6,62;ug/l;0.001548703
Germany;10/03/2004;54.20666667;13.56666667;ZN;11,3;ug/l;0.002643557
Lithuania;27/12/2013;55.55833333;21.07833333;ZN;5;ug/l;0.001169715
Germany;15/06/2000;54.01666667;11.36666667;ZN;1,92;ug/l;0.000449171
Lithuania;27/12/2013;55.55833333;21.07833333;ZN;5;ug/l;0.001169715
Germany;06/12/2004;54.20666667;13.56666667;ZN;5,1;ug/l;0.00119311
Germany;11/04/2000;54.16666667;12.10000000;ZN;1,88;ug/l;0.000439813
Germany;02/05/2000;54.16666667;12.10000000;ZN;7,02;ug/l;0.00164228
Lithuania;27/02/2014;56.02833333;20.83333333;ZN;5;ug/l;0.001169715
Lithuania;27/02/2014;55.73500000;21.05000000;ZN;5;ug/l;0.001169715
Germany;09/02/2004;54.20666667;13.56666667;ZN;12,8;ug/l;0.002994471
Germany;21/10/2004;54.00666667;14.23333333;ZN;4,14;ug/l;0.000968524
Lithuania;27/02/2014;55.73500000;21.05000000;ZN;5;ug/l;0.001169715
Germany;10/04/2000;54.20666667;13.56666667;ZN;2,2;ug/l;0.000514675
Germany;11/03/2004;54.16666667;12.10000000;ZN;5,82;ug/l;0.001361549
Lithuania;27/02/2014;55.71831667;21.06166667;ZN;5;ug/l;0.001169715
Germany;03/03/2004;53.95000000;11.40833333;ZN;5,36;ug/l;0.001253935
Lithuania;26/04/2013;55.88166667;20.34166667;ZN;5;ug/l;0.001169715
Germany;09/10/2000;54.20666667;13.56666667;ZN;1,92;ug/l;0.000449171
Lithuania;15/02/2013;55.71831667;21.06166667;ZN;5;ug/l;0.001169715
Lithuania;21/05/2014;55.71831667;21.06166667;ZN;9,1;ug/l;0.002128882
Lithuania;15/05/2013;55.73500000;21.05000000;ZN;15;ug/l;0.003509146
Lithuania;15/05/2013;55.71831667;21.06166667;ZN;5,8;ug/l;0.00135687
Germany;15/02/2000;53.80666667;14.23500000;ZN;8,53;ug/l;0.001995534
Germany;02/03/2000;53.80666667;14.23500000;ZN;6,32;ug/l;0.00147852
Lithuania;21/05/2014;55.71831667;21.06166667;ZN;5,9;ug/l;0.001380264
Lithuania;17/05/2013;55.55833333;21.07833333;ZN;5;ug/l;0.001169715
Germany;07/11/2000;53.80666667;14.23500000;ZN;9,5;ug/l;0.002222459
Germany;29/08/2000;53.82500000;14.10000000;ZN;1,95;ug/l;0.000456189
Lithuania;01/09/2014;56.02833333;20.83333333;ZN;5;ug/l;0.001169715
Lithuania;01/09/2014;56.02833333;20.83333333;ZN;5;ug/l;0.001169715
Lithuania;17/05/2013;55.31166667;20.95666667;ZN;5;ug/l;0.001169715
Germany;05/09/2000;53.82500000;14.10000000;ZN;2,08;ug/l;0.000486602
Lithuania;31/10/2014;55.55833333;21.07833333;ZN;10;ug/l;0.002339431
Lithuania;22/08/2013;55.55833333;21.07833333;ZN;5;ug/l;0.001169715
Lithuania;22/11/2013;56.02833333;20.83333333;ZN;5;ug/l;0.001169715
Lithuania;27/12/2013;55.31166667;20.95666667;ZN;5;ug/l;0.001169715
Germany;11/05/2005;54.20666667;13.56666667;ZN;3,61;ug/l;0.000844534
Germany;04/08/2005;54.20666667;13.56666667;ZN;92,47;ug/l;0.021632715
Germany;14/12/2005;54.20666667;13.56666667;ZN;2,08;ug/l;0.000486602
Lithuania;31/10/2014;55.31166667;20.95666667;ZN;5;ug/l;0.001169715
Germany;23/03/2005;53.82500000;14.10000000;ZN;4,9;ug/l;0.001146321
Lithuania;28/02/2014;55.55833333;21.07833333;ZN;5;ug/l;0.001169715
Lithuania;31/10/2014;55.31166667;20.95666667;ZN;5;ug/l;0.001169715
Lithuania;11/11/2014;56.02833333;20.83333333;ZN;5;ug/l;0.001169715
Lithuania;28/02/2014;55.31166667;20.95666667;ZN;5;ug/l;0.001169715
Lithuania;24/01/2015;55.31166667;20.95666667;ZN;5;ug/l;0.001169715
Germany;15/09/2005;53.82500000;14.10000000;ZN;16,26;ug/l;0.003803914
Lithuania;20/05/2014;55.31166667;20.95666667;ZN;5;ug/l;0.001169715
Germany;06/01/2005;54.00666667;14.23333333;ZN;1,32;ug/l;0.000308805
Germany;11/05/2005;54.00666667;14.23333333;ZN;1,59;ug/l;0.000371969
Lithuania;20/05/2015;56.02833333;20.83333333;ZN;5;ug/l;0.001169715
Germany;06/09/2005;54.00666667;14.23333333;ZN;1,86;ug/l;0.000435134
Germany;18/01/2005;54.16666667;12.10000000;ZN;3,2;ug/l;0.000748618
Lithuania;20/05/2015;56.02833333;20.83333333;ZN;5,2;ug/l;0.001216504
Germany;01/02/2005;54.16666667;12.10000000;ZN;4,01;ug/l;0.000938112
Lithuania;25/05/2015;55.55833333;21.07833333;ZN;7,9;ug/l;0.00184815
Lithuania;25/05/2015;55.55833333;21.07833333;ZN;6,3;ug/l;0.001473841
Germany;26/07/2005;54.16666667;12.10000000;ZN;2,46;ug/l;0.0005755
Germany;19/01/2005;53.95000000;11.40833333;ZN;0,67;ug/l;0.000156742
Lithuania;12/08/2015;55.31166667;20.95666667;ZN;5,1;ug/l;0.00119311
Germany;02/02/2005;53.95000000;11.40833333;ZN;2,03;ug/l;0.000474904
Germany;27/07/2005;53.95000000;11.40833333;ZN;1,55;ug/l;0.000362612
Germany;12/08/2003;53.95000000;11.40833333;ZN;3,55;ug/l;0.000830498
Germany;24/09/2003;53.95000000;11.40833333;ZN;3,54;ug/l;0.000828158
Germany;10/09/2013;54.16666667;12.10000000;ZN;6,825;ug/l;0.001596661
Germany;03/12/2013;54.16666667;12.10000000;ZN;2,302;ug/l;0.000538537
Lithuania;12/08/2015;55.31166667;20.95666667;ZN;5;ug/l;0.001169715
Lithuania;20/08/2015;55.73500000;21.05000000;ZN;5;ug/l;0.001169715
Germany;28/04/2003;54.16666667;12.10000000;ZN;2,24;ug/l;0.000524032
Germany;13/05/2003;54.16666667;12.10000000;ZN;21,2;ug/l;0.004959593
Lithuania;20/08/2015;55.73500000;21.05000000;ZN;6,8;ug/l;0.001590813
Germany;08/09/2003;54.20666667;13.56666667;ZN;2,36;ug/l;0.000552106
Germany;10/09/2003;53.82500000;14.10000000;ZN;13,8;ug/l;0.003228414
Germany;04/04/2013;53.94833333;11.40666667;ZN;0,211;ug/l;0.000049362
Germany;21/06/2004;54.16666667;12.10000000;ZN;12,25;ug/l;0.002865802
Germany;20/07/2004;54.16666667;12.10000000;ZN;3,41;ug/l;0.000797746
Germany;29/06/2004;54.00666667;14.23333333;ZN;4,61;ug/l;0.001078478
Lithuania;20/10/2015;55.55833333;21.07833333;ZN;5;ug/l;0.001169715
Germany;23/06/2004;53.95000000;11.40833333;ZN;3,84;ug/l;0.000898341
Germany;23/06/2004;53.95000000;11.40833333;ZN;3,84;ug/l;0.000898341
Lithuania;20/10/2015;55.55833333;21.07833333;ZN;5;ug/l;0.001169715
Lithuania;20/10/2015;55.31166667;20.95666667;ZN;5;ug/l;0.001169715
Germany;01/12/2004;53.95000000;11.40833333;ZN;0,74;ug/l;0.000173118
Germany;01/12/2004;53.95000000;11.40833333;ZN;0,74;ug/l;0.000173118
Germany;03/07/2013;53.94833333;11.40666667;ZN;4,921;ug/l;0.001151234
Germany;14/01/2004;54.00666667;14.23333333;ZN;6,14;ug/l;0.00143641
Germany;05/02/2013;53.89483333;10.80133333;ZN;10;ug/l;0.002339431
Germany;09/10/2013;53.94833333;11.40666667;ZN;0,443;ug/l;0.000103637
Germany;07/12/2004;54.00666667;14.23333333;ZN;0,74;ug/l;0.000173118
Germany;04/02/2004;53.95000000;11.40833333;ZN;5,96;ug/l;0.001394301
Germany;10/06/2013;54.58333333;10.06683333;ZN;0,6;ug/l;0.000140366
Germany;06/10/2004;53.95000000;11.40833333;ZN;4,78;ug/l;0.001118248
Germany;04/08/2004;53.82500000;14.10000000;ZN;3,32;ug/l;0.000776691
Germany;07/01/2013;54.35383333;10.16466667;ZN;4;ug/l;0.000935772
Germany;04/06/2013;54.31500000;11.55000000;ZN;0,6;ug/l;0.000140366
Germany;13/10/2004;53.82500000;14.10000000;ZN;33,93;ug/l;0.007937688
Germany;29/05/2013;54.00666667;14.23333333;ZN;1,132;ug/l;0.000264824
Germany;15/08/2013;54.00666667;14.23333333;ZN;1,667;ug/l;0.000389983
Germany;06/02/2013;54.11000000;11.17500000;ZN;0,9;ug/l;0.000210549
Germany;25/11/2004;53.82500000;14.10000000;ZN;13,3;ug/l;0.003111443
Germany;08/01/2013;54.51833333;9.67166667;ZN;3,2;ug/l;0.000748618
Germany;10/02/2004;54.00666667;14.23333333;ZN;10,2;ug/l;0.002386219
Germany;09/09/2004;54.00666667;14.23333333;ZN;7,48;ug/l;0.001749894
Germany;12/03/2013;54.20666667;13.56666667;ZN;1,565;ug/l;0.000366121
Germany;16/09/2013;54.20666667;13.56666667;ZN;0,263;ug/l;0.000061527
Germany;09/09/2004;54.00666667;14.23333333;ZN;7,48;ug/l;0.001749894
Germany;13/01/2009;54.35385000;10.16466667;ZN;2,9;ug/l;0.000678435
Germany;15/08/2013;53.82500000;14.10000000;ZN;0,898;ug/l;0.000210081
Germany;24/03/2004;54.20666667;13.56666667;ZN;3,82;ug/l;0.000893662
Germany;03/03/2004;53.95000000;11.40833333;ZN;5,36;ug/l;0.001253935
Germany;18/09/2013;53.82500000;14.10000000;ZN;1,355;ug/l;0.000316993
Germany;08/04/2013;54.28666667;13.13166667;ZN;0,554;ug/l;0.000129604
Germany;31/03/2004;54.16666667;12.10000000;ZN;10,7;ug/l;0.002503191
Lithuania;15/02/2013;56.02833333;20.83333333;ZN;5;ug/l;0.001169715
Germany;27/05/2013;54.28666667;13.13166667;ZN;1,627;ug/l;0.000380625
Germany;24/06/2013;54.28666667;13.13166667;ZN;1,475;ug/l;0.000345066
Germany;03/04/2013;54.16666667;12.10000000;ZN;1,878;ug/l;0.000439345
Lithuania;15/02/2013;56.02833333;20.83333333;ZN;5;ug/l;0.001169715
Germany;14/01/2009;54.84000000;9.48450000;ZN;1,1;ug/l;0.000257337
Germany;14/05/2013;54.16666667;12.10000000;ZN;5,997;ug/l;0.001402957
Lithuania;15/02/2013;55.73500000;21.05000000;ZN;9,7;ug/l;0.002269248
Germany;08/10/2013;54.16666667;12.10000000;ZN;2,359;ug/l;0.000551872
Lithuania;15/02/2013;55.73500000;21.05000000;ZN;5;ug/l;0.001169715
Germany;19/06/2013;53.94833333;11.40666667;ZN;0,438;ug/l;0.000102467
Lithuania;15/05/2013;55.71831667;21.06166667;ZN;6,9;ug/l;0.001614207
Germany;13/11/2013;53.94833333;11.40666667;ZN;0,498;ug/l;0.000116504
Germany;27/06/2013;54.00666667;14.23333333;ZN;7,623;ug/l;0.001783348
Lithuania;17/05/2013;55.55833333;21.07833333;ZN;5;ug/l;0.001169715
Germany;27/11/2013;54.00666667;14.23333333;ZN;1,41;ug/l;0.00032986
Germany;13/01/2009;54.45916667;10.24500000;ZN;1,2;ug/l;0.000280732
Lithuania;22/08/2013;55.31166667;20.95666667;ZN;5;ug/l;0.001169715
Lithuania;22/08/2013;55.31166667;20.95666667;ZN;5;ug/l;0.001169715
Germany;29/01/2009;53.80666667;14.23500000;ZN;0,48191;ug/l;0.00011274
